account_id,event_time,health_score,amount,balance,credit_score,tier,sessions_7d,churned,source
A0050,1773616950000,11.13,\N,\N,\N,\N,\N,account_health
A0051,1767234437000,51.33,\N,\N,\N,\N,\N,account_health
A0051,1772825264000,94.98,\N,\N,\N,\N,\N,account_health
A0052,1767369807000,44.27,\N,\N,\N,\N,\N,account_health
A0052,1773172064000,14.3,\N,\N,\N,\N,\N,account_health
A0053,1767306373000,51.44,\N,\N,\N,\N,\N,account_health
A0053,1772759254000,7.3,\N,\N,\N,\N,\N,account_health
A0054,1767258463000,44.65,\N,\N,\N,\N,\N,account_health
A0054,1773893382000,85.69,\N,\N,\N,\N,\N,account_health
A0055,1767295879000,56.1,\N,\N,\N,\N,\N,account_health
A0055,1773150523000,12.44,\N,\N,\N,\N,\N,account_health
A0056,1767291855000,43.62,\N,\N,\N,\N,\N,account_health
A0056,1772418130000,10.34,\N,\N,\N,\N,\N,account_health
A0057,1767388581000,46.73,\N,\N,\N,\N,\N,account_health
A0057,1773276990000,92.53,\N,\N,\N,\N,\N,account_health
A0058,1767376117000,55.23,\N,\N,\N,\N,\N,account_health
A0058,1772400820000,89.9,\N,\N,\N,\N,\N,account_health
A0059,1767298035000,45.9,\N,\N,\N,\N,\N,account_health
A0059,1773842274000,5.37,\N,\N,\N,\N,\N,account_health
A0060,1767367473000,51.8,\N,\N,\N,\N,\N,account_health
A0060,1773917330000,9.63,\N,\N,\N,\N,\N,account_health
A0061,1767380021000,42.84,\N,\N,\N,\N,\N,account_health
A0061,1773539538000,9.01,\N,\N,\N,\N,\N,account_health
A0062,1767294745000,52.95,\N,\N,\N,\N,\N,account_health
A0062,1773104034000,85.21,\N,\N,\N,\N,\N,account_health
A0063,1767334193000,46.04,\N,\N,\N,\N,\N,account_health
A0063,1773253518000,9.43,\N,\N,\N,\N,\N,account_health
A0064,1767301409000,47.42,\N,\N,\N,\N,\N,account_health
A0064,1774016351000,13.55,\N,\N,\N,\N,\N,account_health
A0065,1767362795000,52.95,\N,\N,\N,\N,\N,account_health
A0065,1773695242000,92.02,\N,\N,\N,\N,\N,account_health
A0066,1767313084000,48.35,\N,\N,\N,\N,\N,account_health
A0066,1773588635000,6.02,\N,\N,\N,\N,\N,account_health
A0067,1767364987000,43.64,\N,\N,\N,\N,\N,account_health
A0067,1774143814000,11.77,\N,\N,\N,\N,\N,account_health
A0068,1767360190000,51.5,\N,\N,\N,\N,\N,account_health
A0068,1773419543000,6.4,\N,\N,\N,\N,\N,account_health
A0069,1767243167000,46.16,\N,\N,\N,\N,\N,account_health
A0069,1773724977000,10.89,\N,\N,\N,\N,\N,account_health
A0070,1767289894000,47.54,\N,\N,\N,\N,\N,account_health
A0070,1774212621000,86.96,\N,\N,\N,\N,\N,account_health
A0071,1767243586000,49.17,\N,\N,\N,\N,\N,account_health
A0071,1773087591000,88.92,\N,\N,\N,\N,\N,account_health
A0072,1767355950000,48.05,\N,\N,\N,\N,\N,account_health
A0072,1773087771000,11.8,\N,\N,\N,\N,\N,account_health
A0073,1767329308000,48.08,\N,\N,\N,\N,\N,account_health
A0073,1773340020000,87.2,\N,\N,\N,\N,\N,account_health
A0074,1767358489000,56.59,\N,\N,\N,\N,\N,account_health
A0074,1773053263000,93.02,\N,\N,\N,\N,\N,account_health
A0075,1767322503000,55.3,\N,\N,\N,\N,\N,account_health
A0075,1774294842000,7.06,\N,\N,\N,\N,\N,account_health
A0076,1767366438000,46.85,\N,\N,\N,\N,\N,account_health
A0076,1774619047000,92.72,\N,\N,\N,\N,\N,account_health
A0077,1767316542000,53.23,\N,\N,\N,\N,\N,account_health
A0077,1773646609000,94.16,\N,\N,\N,\N,\N,account_health
A0078,1767328135000,37.88,\N,\N,\N,\N,\N,account_health
A0078,1773616152000,8.77,\N,\N,\N,\N,\N,account_health
A0079,1767379451000,59.99,\N,\N,\N,\N,\N,account_health
A0079,1774182138000,8.56,\N,\N,\N,\N,\N,account_health
A0080,1767380278000,55.66,\N,\N,\N,\N,\N,account_health
A0080,1772536368000,87.73,\N,\N,\N,\N,\N,account_health
A0081,1767292017000,48.07,\N,\N,\N,\N,\N,account_health
A0081,1774294125000,9.17,\N,\N,\N,\N,\N,account_health
A0082,1767391303000,56.69,\N,\N,\N,\N,\N,account_health
A0082,1773962544000,85.99,\N,\N,\N,\N,\N,account_health
A0083,1767373835000,49.99,\N,\N,\N,\N,\N,account_health
A0083,1773963703000,8.16,\N,\N,\N,\N,\N,account_health
A0084,1767293694000,50.64,\N,\N,\N,\N,\N,account_health
A0084,1774423908000,12.05,\N,\N,\N,\N,\N,account_health
A0085,1767394313000,52.28,\N,\N,\N,\N,\N,account_health
A0085,1772830591000,13.68,\N,\N,\N,\N,\N,account_health
A0086,1767353585000,49.37,\N,\N,\N,\N,\N,account_health
A0086,1773007658000,90.41,\N,\N,\N,\N,\N,account_health
A0087,1767374344000,61.15,\N,\N,\N,\N,\N,account_health
A0087,1773503914000,9.48,\N,\N,\N,\N,\N,account_health
A0088,1767355884000,45.96,\N,\N,\N,\N,\N,account_health
A0088,1772502256000,87.03,\N,\N,\N,\N,\N,account_health
A0089,1767271039000,44.06,\N,\N,\N,\N,\N,account_health
A0089,1773085020000,86.55,\N,\N,\N,\N,\N,account_health
A0090,1767342509000,46.76,\N,\N,\N,\N,\N,account_health
A0090,1772911056000,9.74,\N,\N,\N,\N,\N,account_health
A0091,1767257478000,58.33,\N,\N,\N,\N,\N,account_health
A0091,1773826088000,92.63,\N,\N,\N,\N,\N,account_health
A0092,1767373294000,51.37,\N,\N,\N,\N,\N,account_health
A0092,1774134798000,88.55,\N,\N,\N,\N,\N,account_health
A0093,1767280138000,49.62,\N,\N,\N,\N,\N,account_health
A0093,1773545157000,14.58,\N,\N,\N,\N,\N,account_health
A0094,1767333723000,41.06,\N,\N,\N,\N,\N,account_health
A0094,1773658880000,88.04,\N,\N,\N,\N,\N,account_health
A0095,1767388253000,53.18,\N,\N,\N,\N,\N,account_health
A0095,1773563289000,10.25,\N,\N,\N,\N,\N,account_health
A0096,1767326900000,49.53,\N,\N,\N,\N,\N,account_health
A0096,1773233361000,7.06,\N,\N,\N,\N,\N,account_health
A0097,1767226782000,52.76,\N,\N,\N,\N,\N,account_health
A0097,1773065439000,94.09,\N,\N,\N,\N,\N,account_health
A0098,1767362206000,53.87,\N,\N,\N,\N,\N,account_health
A0098,1773152101000,10.84,\N,\N,\N,\N,\N,account_health
A0099,1767326844000,47.72,\N,\N,\N,\N,\N,account_health
A0099,1772691116000,94.57,\N,\N,\N,\N,\N,account_health
