row_id,account_id,event_time,amount_usd,is_weekend,amount_7d
R00173,A0039,1773181020000,11.340000,0,81.440000
R00174,A0043,1773181140000,8.902700,0,41.940000
R00180,A0010,1773213060000,12.966700,0,133.490000
R00189,A0002,1773273720000,22.944500,0,46.800000
R00193,A0037,1773298140000,0.253650,0,42.140000
R00206,A0059,1773418200000,22.390100,0,189.290000
R00208,A0007,1773426120000,40.700600,0,115.820000
R00263,A0012,1773701940000,3.830000,0,22.640000
R00268,A0037,1773718320000,23.380500,0,69.790000
R00287,A0029,1773815280000,3.237300,0,15.660000
R00289,A0057,1773821880000,0.646000,0,7.840000
R00305,A0032,1773898620000,38.230000,0,42.150000
R00316,A0026,1773953700000,4.970400,0,4.560000
R00332,A0026,1774057140000,0.721050,1,12.150000
R00334,A0006,1774071240000,49.810000,1,72.440000
R00342,A0007,1774114980000,6.627200,1,109.620000
R00371,A0027,1774252920000,13.766700,0,12.630000
R00373,A0026,1774269180000,2.395900,0,83.450000
R00375,A0003,1774269720000,20.680000,0,75.840000
R00379,A0043,1774316880000,31.381700,0,80.150000
R00380,A0002,1774317000000,9.330400,0,8.560000
R00385,A0043,1774350840000,44.134100,0,120.640000
R00406,A0000,1774464600000,12.827000,0,265.550000
R00413,A0057,1774499220000,102.427300,0,108.060000
R00427,A0043,1774567980000,358.317800,0,347.340000
R00430,A0051,1774576560000,16.070000,0,24.280000
R00433,A0005,1774580460000,4.163800,0,257.390000
R00439,A0024,1774604160000,19.490000,0,246.470000
R00443,A0046,1774625820000,15.220000,0,55.000000
R00450,A0011,1774670460000,1.571300,1,94.140000
R00459,A0026,1774727400000,192.900300,1,326.420000
R00461,A0056,1774735680000,35.775900,1,55.310000
R00472,A0018,1774781040000,19.761700,1,31.450000
R00480,A0026,1774829520000,11.478850,0,447.250000
R00493,A0012,1774915620000,31.697200,0,56.690000
R00499,A0001,1774929300000,25.331600,0,40.710000
R00518,A0048,1775018820000,7.860000,0,115.750000
R00521,A0000,1775023260000,93.598300,0,95.970000
R00524,A0006,1775033880000,1.414550,0,53.500000
R00533,A0057,1775085780000,20.241300,0,112.540000
R00543,A0005,1775112660000,22.661100,0,111.560000
R00548,A0055,1775151660000,12.040000,0,12.040000
R00556,A0048,1775203260000,18.486400,0,82.740000
R00578,A0009,1775371080000,15.260000,1,112.590000
R00584,A0006,1775400600000,89.446100,1,337.820000
R00623,A0042,1775668380000,109.359700,0,102.410000
R00639,A0037,1775791620000,5.496700,0,82.650000
R00647,A0031,1775832240000,3.343050,0,35.190000
R00653,A0033,1775897700000,31.648400,1,33.680000
R00659,A0032,1775930760000,13.703300,1,121.660000
R00660,A0041,1775940540000,49.725800,1,88.140000
R00688,A0023,1776135180000,1.337600,0,26.630000
R00691,A0008,1776155280000,0.378100,0,3.980000
R00012,A0022,1772398260000,21.150000,1,21.150000
R00032,A0059,1772500200000,5.880100,0,4.630000
R00039,A0016,1772543340000,3.539700,0,37.260000
R00049,A0055,1772587560000,12.458700,0,9.810000
R00053,A0020,1772614620000,1.426900,0,15.020000
R00058,A0028,1772646960000,9.309100,0,21.380000
R00069,A0031,1772676660000,1.233100,0,12.980000
R00089,A0040,1772780640000,1.683400,0,30.970000
R00093,A0030,1772792340000,53.360000,0,61.510000
R00103,A0030,1772851020000,27.292300,1,83.000000
R00107,A0003,1772872140000,2.872800,1,30.240000
R00112,A0022,1772888580000,99.707700,1,118.720000
R00115,A0033,1772901000000,279.200000,1,425.520000
R00127,A0013,1772953800000,7.556500,1,25.870000
R00132,A0044,1772971260000,19.037300,1,56.170000
R00136,A0038,1772981880000,9.265000,1,25.180000
R00146,A0002,1773040320000,28.486100,0,40.560000
R00151,A0044,1773060000000,33.769300,0,55.920000
R00158,A0053,1773079560000,30.060900,0,157.580000
R00171,A0010,1773168780000,3.151150,0,123.280000
R00172,A0012,1773177060000,20.502900,0,18.810000
R00178,A0017,1773205020000,0.885400,0,23.290000
R00190,A0001,1773277800000,40.776900,0,45.350000
R00200,A0056,1773348780000,29.470000,0,29.470000
R00207,A0019,1773424080000,20.993100,0,30.190000
R00220,A0027,1773492120000,82.120600,1,116.740000
R00222,A0028,1773507720000,19.031400,1,17.460000
R00223,A0017,1773509520000,3.967600,1,81.780000
R00243,A0025,1773620940000,70.512100,0,81.790000
R00249,A0020,1773648120000,13.740000,0,32.930000
R00254,A0016,1773669240000,26.733500,0,80.000000
R00262,A0006,1773696360000,20.916900,0,22.630000
R00269,A0025,1773720780000,165.960000,0,247.750000
R00310,A0033,1773929040000,13.233400,0,58.150000
R00320,A0011,1774001100000,7.010000,0,30.440000
R00396,A0005,1774423500000,26.094600,0,31.850000
R00414,A0059,1774509360000,27.270000,0,201.050000
R00415,A0038,1774510440000,11.837400,0,86.160000
R00422,A0014,1774544100000,2.016850,0,141.460000
R00428,A0059,1774569840000,39.076500,0,197.140000
R00444,A0004,1774634100000,0.650750,0,149.570000
R00451,A0026,1774671480000,162.747900,1,220.610000
R00466,A0024,1774747980000,33.691900,1,377.040000
R00482,A0009,1774834440000,3.470350,0,242.120000
R00485,A0032,1774862940000,41.150000,0,41.150000
R00502,A0059,1774939560000,137.580000,0,226.490000
R00508,A0058,1774965840000,21.196300,0,16.690000
R00537,A0023,1775091780000,12.611100,0,137.580000
R00547,A0023,1775146620000,26.750000,0,164.330000
R00559,A0036,1775217120000,14.224000,0,95.640000
R00564,A0059,1775262360000,16.960400,1,176.420000
R00575,A0024,1775344560000,39.243000,1,87.890000
R00579,A0008,1775376060000,48.330000,1,63.590000
R00580,A0006,1775378760000,12.633100,1,267.390000
R00585,A0030,1775413680000,35.534600,1,104.180000
R00607,A0037,1775571780000,23.088600,0,43.740000
R00610,A0028,1775579100000,7.240000,0,17.440000
R00611,A0016,1775581200000,1.251150,0,146.350000
R00636,A0006,1775754360000,22.880000,0,104.900000
R00645,A0055,1775829060000,4.043900,0,50.520000
R00662,A0058,1775958300000,47.643900,1,49.560000
R00671,A0016,1776045060000,18.750000,0,31.920000
R00673,A0021,1776069780000,55.252100,0,75.720000
R00685,A0053,1776113820000,52.232800,0,47.920000
R00690,A0024,1776148920000,0.976600,0,27.830000
R00697,A0051,1776190740000,83.997800,0,311.240000
R00011,A0005,1772394540000,17.589500,1,13.850000
R00015,A0026,1772417700000,0.825550,0,8.690000
R00016,A0001,1772427180000,13.570000,0,13.570000
R00018,A0005,1772438040000,6.883400,0,19.270000
R00036,A0032,1772518320000,102.710000,0,102.710000
R00062,A0022,1772654640000,7.340600,0,26.930000
R00081,A0009,1772735520000,66.992500,0,192.550000
R00092,A0045,1772790360000,34.251900,0,107.800000
R00101,A0022,1772832360000,16.865600,0,40.210000
R00118,A0030,1772904900000,1.863900,1,87.840000
R00135,A0055,1772981700000,26.149100,1,33.800000
R00141,A0057,1773001980000,28.295600,1,73.720000
R00144,A0039,1773014460000,59.121600,0,113.270000
R00148,A0005,1773050160000,3.073800,0,2.820000
R00156,A0015,1773068040000,28.841700,0,45.050000
R00175,A0046,1773181140000,13.017500,0,25.330000
R00224,A0017,1773513540000,0.978500,1,92.080000
R00242,A0056,1773620220000,3.507400,0,153.160000
R00248,A0050,1773647040000,70.828200,0,256.790000
R00250,A0016,1773652980000,74.866500,0,69.580000
R00264,A0033,1773702120000,38.950900,0,162.530000
R00276,A0021,1773750240000,2.110000,0,163.120000
R00278,A0015,1773760260000,6.720000,0,6.720000
R00281,A0042,1773775560000,3.596700,0,69.230000
R00284,A0000,1773807480000,0.548150,0,62.570000
R00292,A0033,1773827700000,17.060000,0,47.730000
R00301,A0058,1773878220000,20.340000,0,41.770000
R00302,A0000,1773879600000,7.235200,0,122.300000
R00313,A0059,1773941700000,3.777200,0,78.430000
R00319,A0056,1774000800000,36.400000,0,164.510000
R00329,A0018,1774035420000,115.785900,0,172.050000
R00357,A0006,1774190940000,72.580500,1,216.370000
R00361,A0030,1774219380000,20.775400,1,19.060000
R00367,A0052,1774236240000,3.584350,0,86.120000
R00368,A0054,1774245240000,3.477100,0,88.120000
R00369,A0051,1774249860000,6.692900,0,5.270000
R00386,A0059,1774368720000,11.130000,0,173.780000
R00387,A0049,1774375680000,3.180600,0,107.250000
R00389,A0039,1774390140000,2.940000,0,26.650000
R00416,A0056,1774512900000,17.030700,0,63.540000
R00436,A0045,1774590480000,8.570900,0,90.220000
R00446,A0002,1774644540000,77.990000,0,86.550000
R00448,A0004,1774652280000,2.390000,0,151.960000
R00460,A0048,1774727880000,0.613700,1,56.430000
R00497,A0039,1774923420000,23.511300,0,98.720000
R00509,A0050,1774973460000,64.833500,0,102.420000
R00519,A0004,1775021940000,19.265900,0,108.180000
R00529,A0005,1775061180000,23.260000,0,248.800000
R00558,A0031,1775209080000,7.960000,0,14.120000
R00561,A0019,1775247120000,24.206200,0,19.060000
R00563,A0057,1775253720000,33.553400,0,44.990000
R00589,A0045,1775441040000,23.456900,0,70.840000
R00591,A0012,1775443860000,4.839600,0,33.520000
R00593,A0041,1775452860000,2.021600,0,21.280000
R00601,A0002,1775541180000,3.808550,0,40.090000
R00605,A0039,1775550060000,10.616600,0,9.740000
R00617,A0020,1775610660000,23.402300,0,84.000000
R00625,A0000,1775674200000,15.963900,0,75.530000
R00630,A0028,1775717160000,9.652000,0,25.040000
R00638,A0041,1775772180000,2.017800,0,42.520000
R00643,A0015,1775814300000,9.919000,0,50.540000
R00648,A0002,1775838360000,4.748100,0,90.070000
R00652,A0056,1775877660000,15.783200,1,58.980000
R00654,A0015,1775902680000,18.380000,1,68.920000
R00658,A0038,1775929260000,0.726750,1,7.650000
R00666,A0002,1775989500000,98.870000,1,188.940000
R00675,A0035,1776084540000,115.239800,0,141.040000
R00678,A0034,1776089460000,73.335200,0,87.540000
R00681,A0002,1776100500000,5.359400,0,193.160000
R00001,A0007,1772337780000,36.591300,1,33.570000
R00022,A0049,1772459040000,7.480300,0,5.890000
R00024,A0034,1772469120000,2.412050,0,25.390000
R00028,A0043,1772492760000,59.187000,0,54.300000
R00034,A0029,1772514960000,15.780000,0,15.780000
R00070,A0045,1772686680000,102.654100,0,80.830000
R00071,A0020,1772687280000,14.820900,0,26.690000
R00082,A0016,1772753460000,35.174300,0,69.530000
R00083,A0027,1772753940000,6.022050,0,76.590000
R00094,A0057,1772800800000,56.069600,0,51.440000
R00119,A0034,1772913480000,12.807500,1,72.470000
R00121,A0025,1772929980000,1.316700,1,13.860000
R00122,A0031,1772931120000,10.070000,1,23.050000
R00123,A0000,1772941080000,93.151400,1,106.530000
R00139,A0027,1773000480000,28.808700,1,103.020000
R00142,A0052,1773011220000,26.430000,1,37.390000
R00159,A0044,1773083940000,20.701000,0,72.220000
R00168,A0059,1773153420000,191.287400,0,150.620000
R00179,A0019,1773209400000,4.687000,0,31.780000
R00185,A0002,1773261060000,3.618800,0,25.750000
R00196,A0026,1773317040000,8.800000,0,31.270000
R00204,A0019,1773388860000,0.889200,0,41.140000
R00205,A0009,1773413940000,21.805900,0,17.170000
R00216,A0011,1773479220000,1.770000,1,4.590000
R00225,A0034,1773522900000,14.744700,1,84.530000
R00230,A0056,1773552840000,30.660000,1,116.240000
R00238,A0021,1773593700000,11.010900,1,58.610000
R00241,A0021,1773611640000,165.696900,1,189.080000
R00253,A0047,1773668940000,3.090000,0,212.910000
R00260,A0023,1773694020000,2.015900,0,32.650000
R00273,A0019,1773731580000,1.128600,0,42.070000
R00280,A0043,1773770460000,4.422250,0,119.360000
R00300,A0010,1773875520000,31.889700,0,25.110000
R00340,A0037,1774108560000,3.695100,1,33.510000
R00365,A0013,1774227720000,45.872400,0,81.920000
R00381,A0020,1774325340000,38.346200,0,60.020000
R00395,A0031,1774418220000,49.150000,0,62.730000
R00398,A0012,1774442760000,1.375600,0,14.480000
R00401,A0046,1774447980000,25.734900,0,76.680000
R00402,A0034,1774449120000,8.900000,0,46.950000
R00423,A0020,1774551360000,14.400000,0,98.360000
R00432,A0041,1774579080000,2.503250,0,57.940000
R00437,A0045,1774596180000,25.247600,0,110.100000
R00452,A0034,1774686900000,47.164300,1,75.180000
R00471,A0044,1774779540000,6.980000,1,6.980000
R00489,A0027,1774877280000,8.640000,0,85.730000
R00491,A0008,1774907520000,14.897100,0,195.140000
R00494,A0052,1774918680000,14.970000,0,41.250000
R00495,A0031,1774920120000,6.160000,0,55.310000
R00507,A0010,1774964160000,10.660200,0,38.000000
R00525,A0025,1775034660000,1.014600,0,10.680000
R00538,A0037,1775093220000,18.950000,0,18.950000
R00567,A0053,1775289480000,21.450000,1,91.530000
R00570,A0043,1775303820000,0.615600,1,155.760000
R00606,A0046,1775556000000,18.660000,0,39.110000
R00614,A0012,1775600220000,43.827700,0,38.950000
R00615,A0043,1775608680000,0.581400,0,31.480000
R00621,A0011,1775643900000,5.892800,0,4.640000
R00624,A0057,1775669220000,7.594600,0,50.970000
R00631,A0012,1775727900000,6.464300,0,44.040000
R00634,A0020,1775743020000,10.830000,0,94.830000
R00650,A0031,1775847960000,54.330000,0,89.520000
R00663,A0036,1775963940000,14.377100,1,161.980000
R00664,A0035,1775966460000,41.135300,1,50.300000
R00689,A0024,1776143340000,6.550000,0,17.550000
R00003,A0048,1772351820000,35.100000,1,35.100000
R00030,A0047,1772496840000,23.876000,0,18.800000
R00042,A0026,1772559180000,0.759050,0,16.680000
R00043,A0049,1772566620000,5.886000,0,11.290000
R00060,A0015,1772650320000,1.170400,0,37.690000
R00061,A0010,1772650680000,12.450000,0,54.680000
R00074,A0046,1772709660000,8.066000,0,58.370000
R00075,A0021,1772715300000,8.851900,0,6.970000
R00077,A0037,1772720820000,1.126700,0,11.860000
R00084,A0026,1772756040000,22.470000,0,39.150000
R00105,A0053,1772865600000,5.830150,1,120.960000
R00108,A0000,1772877780000,17.322800,1,21.070000
R00116,A0029,1772902500000,6.480000,1,22.260000
R00143,A0023,1773012180000,4.982750,1,61.090000
R00150,A0016,1773059460000,1.009850,0,186.080000
R00160,A0032,1773099840000,23.672800,0,138.450000
R00169,A0032,1773158100000,32.190000,0,108.950000
R00170,A0041,1773159900000,2.216350,0,36.800000
R00177,A0036,1773204060000,3.166350,0,70.400000
R00184,A0049,1773247080000,3.825900,0,3.510000
R00187,A0000,1773267300000,17.908700,0,133.020000
R00210,A0037,1773431820000,3.515000,0,67.280000
R00212,A0021,1773451500000,6.629400,1,49.940000
R00214,A0034,1773471300000,3.169200,1,84.670000
R00217,A0050,1773479520000,15.020450,1,191.810000
R00227,A0052,1773530760000,269.580000,1,323.130000
R00232,A0037,1773564060000,8.670000,1,75.950000
R00240,A0025,1773602820000,0.629850,1,17.100000
R00256,A0031,1773675660000,4.800000,0,42.710000
R00257,A0006,1773677520000,0.585200,0,6.160000
R00266,A0001,1773708300000,6.007100,0,52.540000
R00271,A0011,1773726300000,21.660000,0,23.430000
R00282,A0009,1773778980000,3.975100,0,47.830000
R00295,A0022,1773847680000,5.079400,0,4.660000
R00297,A0043,1773862680000,11.290300,0,121.240000
R00306,A0018,1773900120000,22.560000,0,80.880000
R00322,A0025,1774011480000,1.880050,0,257.070000
R00333,A0050,1774066680000,58.511200,1,285.270000
R00336,A0049,1774081620000,42.030000,1,54.430000
R00351,A0018,1774153320000,8.196800,1,187.370000
R00353,A0020,1774165740000,24.840000,1,38.580000
R00362,A0041,1774220100000,36.791900,1,31.590000
R00372,A0019,1774266660000,25.730200,0,65.660000
R00376,A0034,1774277880000,29.222700,0,53.710000
R00378,A0051,1774308480000,0.279300,0,8.210000
R00390,A0018,1774392600000,16.916400,0,142.370000
R00392,A0049,1774400460000,1.855350,0,126.780000
R00405,A0021,1774460160000,67.863400,0,62.260000
R00408,A0055,1774466820000,37.350700,0,33.830000
R00412,A0029,1774497480000,24.012700,0,74.080000
R00419,A0008,1774526520000,179.133500,0,141.050000
R00426,A0024,1774558020000,179.040000,0,226.980000
R00445,A0024,1774641660000,155.793700,0,346.130000
R00458,A0001,1774720620000,1.659650,1,17.470000
R00462,A0051,1774735860000,37.460000,1,61.740000
R00463,A0033,1774745460000,15.938500,1,21.160000
R00465,A0027,1774747500000,32.080200,1,79.910000
R00468,A0043,1774760580000,28.219400,1,369.560000
R00474,A0053,1774789500000,1.928500,1,91.340000
R00476,A0002,1774814640000,38.470000,1,125.020000
R00512,A0023,1774987380000,99.135500,0,127.650000
R00515,A0008,1775002680000,0.335350,0,198.670000
R00546,A0036,1775146320000,57.028800,0,84.440000
R00549,A0034,1775154240000,22.910800,0,61.310000
R00557,A0046,1775207940000,25.971500,0,75.170000
R00562,A0025,1775247180000,2.848100,0,40.660000
R00576,A0030,1775346900000,8.051800,1,76.200000
R00581,A0018,1775383260000,15.565200,1,343.510000
R00590,A0055,1775441400000,40.100000,0,52.140000
R00596,A0036,1775476860000,7.087950,0,138.130000
R00599,A0035,1775515740000,17.910000,0,62.060000
R00603,A0030,1775548380000,13.360400,0,64.860000
R00629,A0015,1775692920000,52.628800,0,60.710000
R00632,A0005,1775730000000,21.100000,0,21.100000
R00635,A0051,1775751060000,7.740000,0,150.110000
R00640,A0047,1775801640000,66.535300,0,66.670000
R00644,A0056,1775816940000,5.170000,0,44.500000
R00651,A0034,1775866620000,22.083400,1,20.260000
R00674,A0056,1776073920000,10.414000,0,27.850000
R00676,A0043,1776087000000,49.791200,0,65.380000
R00682,A0023,1776104160000,1.192250,0,12.550000
R00693,A0000,1776160980000,1.298650,0,26.240000
R00696,A0021,1776174780000,2.328450,0,100.230000
R00000,A0015,1772334840000,19.494500,1,15.350000
R00013,A0010,1772413380000,30.443700,0,38.020000
R00026,A0011,1772475780000,1.320000,0,1.320000
R00029,A0039,1772496060000,54.825900,0,43.170000
R00044,A0006,1772567520000,1.655850,0,17.430000
R00055,A0033,1772631660000,109.220000,0,86.000000
R00064,A0056,1772664420000,2.330350,0,24.530000
R00080,A0044,1772728500000,14.340000,0,41.180000
R00095,A0010,1772810580000,1.522850,0,70.710000
R00099,A0014,1772814000000,2.825300,0,73.590000
R00114,A0011,1772898780000,3.073800,1,4.140000
R00134,A0031,1772975400000,134.124700,1,128.660000
R00164,A0013,1773130740000,0.883500,0,35.170000
R00166,A0041,1773139740000,0.837900,0,13.470000
R00182,A0017,1773231780000,54.850000,0,78.140000
R00183,A0040,1773246540000,8.940800,0,24.760000
R00188,A0001,1773271740000,7.940000,0,7.940000
R00195,A0025,1773310800000,11.412300,0,236.010000
R00198,A0013,1773322260000,13.563600,0,45.850000
R00201,A0059,1773349680000,1.998800,0,171.660000
R00203,A0044,1773384780000,38.600000,0,106.790000
R00218,A0000,1773488400000,0.675450,1,119.060000
R00226,A0049,1773527400000,12.400000,1,15.910000
R00237,A0042,1773592800000,22.944500,1,31.370000
R00245,A0047,1773627240000,16.619300,0,209.820000
R00246,A0017,1773633780000,68.920000,0,180.600000
R00267,A0029,1773715620000,4.660900,0,3.670000
R00274,A0000,1773738120000,42.240200,0,56.800000
R00275,A0056,1773744060000,4.817800,0,157.580000
R00285,A0013,1773811200000,16.770000,0,56.480000
R00290,A0034,1773824400000,17.069400,0,103.750000
R00291,A0036,1773825540000,14.897100,0,26.670000
R00308,A0031,1773918420000,1.290100,0,199.520000
R00311,A0050,1773936000000,8.500000,0,231.590000
R00314,A0000,1773944940000,11.816100,0,246.680000
R00324,A0038,1774021560000,12.070000,0,12.070000
R00327,A0055,1774027800000,4.817800,0,172.740000
R00344,A0026,1774116720000,4.377600,1,58.230000
R00346,A0039,1774128600000,23.710000,1,23.710000
R00348,A0037,1774137060000,36.150000,1,69.660000
R00355,A0006,1774183560000,8.244100,1,159.220000
R00358,A0006,1774196460000,1.724250,1,234.520000
R00377,A0027,1774303080000,13.840000,0,26.470000
R00403,A0042,1774458720000,3.541600,0,85.300000
R00429,A0023,1774570140000,40.003000,0,36.700000
R00441,A0012,1774614060000,14.311700,0,27.610000
R00453,A0036,1774691820000,9.973500,1,9.150000
R00457,A0059,1774716360000,14.660000,1,211.800000
R00464,A0020,1774746180000,18.813400,1,115.620000
R00467,A0022,1774756200000,293.179500,1,245.120000
R00473,A0011,1774785000000,12.687300,1,104.130000
R00475,A0010,1774805760000,19.370000,1,19.370000
R00478,A0027,1774825680000,12.458700,1,89.720000
R00481,A0054,1774832580000,48.488600,0,41.370000
R00487,A0047,1774865340000,17.310100,0,13.630000
R00492,A0030,1774908480000,4.734800,0,49.840000
