account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0046,1772929313000,40.27,4743.15,451,gold,24,93.92,0
A0047,1772185845000,47.82,4260.74,518,silver,29,87.97,0
A0048,1772337894000,14.67,6301.06,510,gold,13,89.76,0
A0049,1773180770000,20.39,3907.37,724,silver,28,13.27,1
A0050,1772407475000,29.18,6727.87,517,gold,19,8.46,1
A0051,1772434521000,28.63,2331.94,687,bronze,21,11.38,1
A0052,1773347251000,56.6,5200.74,564,bronze,33,93.49,0
A0053,1772701031000,21.06,4153.68,355,silver,20,86.53,0
A0054,1773214147000,360.2,3861.63,701,gold,38,91.95,0
A0055,1773571460000,185.45,7805.91,389,silver,18,8.73,1
A0056,1772633029000,38.87,4345.51,850,gold,1,12.33,1
A0057,1772024350000,15.51,6757.66,452,silver,11,94.71,0
A0058,1772665931000,11.59,8155.16,746,silver,34,89.32,0
A0059,1773211046000,68.96,6373.57,667,gold,28,86.65,0
A0060,1772637992000,31.87,3774.9,376,silver,24,8.87,1
A0061,1772180711000,10.14,5591.44,300,silver,12,9.96,1
A0062,1772453397000,54.57,3978.33,399,gold,1,5.06,1
A0063,1773702183000,11.83,8021.15,539,gold,33,88.86,0
A0064,1773160884000,18.3,4937.88,448,gold,16,14.83,1
A0065,1773505761000,6.55,6661.35,416,bronze,25,85.61,0
A0066,1772914133000,54.65,5055.86,617,bronze,32,11.84,1
A0067,1772262539000,50.73,3457.12,736,gold,11,86.24,0
A0068,1773669348000,140.97,7834.1,697,bronze,14,91.71,0
A0069,1772448055000,29.51,2941.17,850,silver,21,11.46,1
A0070,1771979156000,35.02,1931.97,701,silver,32,10.27,1
A0071,1773343502000,32.8,4384.32,692,gold,4,85.66,0
A0072,1773136772000,17.16,10347.55,672,silver,4,8.87,1
A0073,1772936181000,48.32,6671.71,340,gold,25,90.7,0
A0074,1773543784000,22.42,3724.83,509,gold,10,89.96,0
A0075,1772702514000,230.6,6237.48,428,gold,15,86.31,0
A0076,1772900186000,61.98,8129.04,432,silver,0,5.26,1
A0077,1773371004000,66.79,2200.23,309,silver,6,87.19,0
A0078,1773588511000,11.77,7462.86,352,bronze,33,89.82,0
A0079,1772902213000,96.8,5778.31,833,gold,4,94.15,0
A0080,1772531863000,21.57,2942.59,509,bronze,22,87.8,0
A0081,1773143816000,25.31,5121.5,780,bronze,32,12.17,1
A0082,1773307309000,50.73,5023.89,410,bronze,17,10.14,1
A0083,1773163761000,12.35,7323.43,503,silver,5,85.49,0
A0084,1772034972000,6.88,3121.75,674,bronze,5,7.9,1
A0085,1772470747000,161.25,-1393.05,477,silver,24,11.05,1
A0086,1773089705000,81.0,7310.73,535,gold,14,92.09,0
A0087,1773278016000,8.08,3803.58,604,bronze,0,87.25,0
A0088,1773574866000,145.6,1552.82,482,silver,0,92.92,0
A0089,1772297008000,35.72,2856.63,742,gold,26,7.91,1
A0090,1773185818000,59.54,7139.64,719,silver,5,14.83,1
A0091,1772528554000,91.46,262.72,659,silver,17,93.52,0
A0092,1772315128000,11.2,5258.74,738,gold,3,88.46,0
A0093,1773485878000,8.03,4213.23,766,bronze,12,14.59,1
A0094,1773557718000,13.42,8106.95,794,gold,14,93.01,0
A0095,1772840735000,28.33,7009.29,785,silver,27,90.41,0
A0096,1772017588000,74.99,7164.17,601,bronze,23,10.68,1
A0097,1772457880000,193.37,3967.43,501,gold,13,7.09,1
A0098,1772262769000,41.29,5247.97,576,silver,3,91.96,0
A0099,1772093523000,15.09,7054.2,847,bronze,5,88.47,0
