account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0073,1772466251000,75.76,3859.54,362,gold,17,12.87,1
A0074,1772484395000,75.4,4170.52,530,silver,6,91.85,0
A0075,1773568109000,2.95,5769.76,478,gold,2,90.06,0
A0076,1772109207000,37.77,6257.8,519,bronze,17,5.87,1
A0077,1772841466000,11.24,4078.89,369,bronze,8,90.74,0
A0078,1772156750000,27.54,2837.03,411,silver,38,94.79,0
A0079,1772648746000,10.81,5910.1,372,bronze,28,94.95,0
A0080,1773222830000,32.83,2532.47,404,bronze,14,89.01,0
A0081,1772255417000,13.83,3380.81,483,bronze,32,90.7,0
A0082,1773081067000,259.28,2982.84,697,gold,14,14.86,1
A0083,1772772062000,70.14,4907.11,803,bronze,38,8.81,1
A0084,1773300886000,22.41,3653.37,775,silver,11,88.36,0
A0085,1772198282000,9.37,5895.7,739,gold,31,5.89,1
A0086,1772915381000,33.19,5295.0,508,silver,10,87.17,0
A0087,1772382383000,69.49,4497.12,834,bronze,36,88.06,0
A0088,1772065803000,50.03,4315.36,505,gold,6,11.01,1
A0089,1772777288000,71.05,2864.25,846,gold,0,7.92,1
A0090,1773171641000,64.03,2072.28,437,gold,5,89.99,0
A0091,1773046427000,66.67,2316.0,536,bronze,25,92.49,0
A0092,1772014726000,46.88,6297.35,829,gold,10,90.4,0
A0093,1772363271000,8.67,8767.88,554,bronze,23,14.14,1
A0094,1773329617000,21.87,3437.06,818,silver,2,10.3,1
A0095,1773663879000,105.28,8155.8,749,silver,7,89.83,0
A0096,1772924379000,96.05,3037.24,692,silver,30,6.71,1
A0097,1773366615000,29.95,6723.96,550,silver,24,89.32,0
A0098,1773463670000,24.13,5786.73,607,silver,35,93.29,0
A0099,1772604680000,32.03,4985.84,689,silver,33,88.33,0
