row_id,f1,f2,f3,f4,f5
S00089,-0.621246,-0.179676,0.450589,-0.486283,2.492398
S00090,-1.519533,0.556634,1.466541,1.050501,0.497723
S00091,0.486668,-2.37344,1.128278,-0.760854,0.334835
S00092,-1.388413,-0.895626,0.671891,0.754598,0.60466
S00093,2.457681,-1.638303,-0.057181,-1.603153,-0.624819
S00094,-0.751504,-0.06956,-1.763748,-0.735154,1.015354
S00095,0.116217,0.271028,-0.593356,-0.946516,0.141292
S00096,-0.139844,0.211297,-1.083656,-0.287703,-0.422748
S00097,3.273095,0.898933,1.406782,0.643051,-0.572033
S00098,0.219906,0.215273,-0.326567,0.206319,1.045328
S00099,-2.394427,-0.047186,0.178331,-0.904229,0.023614
S00100,0.615475,0.525836,0.814044,-1.551391,-0.173399
S00101,-1.476388,-1.018091,-0.777789,0.471717,0.931782
S00102,-0.395697,1.146587,0.31559,-0.504428,0.627092
S00103,1.249584,0.758269,-0.284594,1.271821,0.922477
S00104,-0.848166,-0.218516,1.314478,-0.150072,-0.082861
S00105,1.056253,-1.536956,-0.961508,1.258012,-0.373162
S00106,0.181762,-0.67591,0.560533,-1.32785,0.551619
S00107,1.871289,-1.04807,-0.164293,-0.122206,-0.540665
S00108,-1.022061,-0.73033,-0.638327,-0.263516,1.262098
S00109,-0.081978,-1.727841,0.498055,0.222802,-0.357772
S00110,-0.319619,0.620391,-1.022149,0.074347,0.373452
S00111,-0.162192,-1.452555,0.596751,0.164363,-1.293314
S00112,0.381057,-0.888125,-2.074357,1.671105,1.244826
S00113,-1.399812,-0.101831,0.208634,-0.419326,-0.132812
S00114,0.176803,1.462582,0.429243,0.075881,-0.168541
S00115,1.760425,-1.545556,-0.508375,0.763462,0.801996
S00116,-1.394553,-0.597724,-0.359781,0.058338,-1.176445
S00117,0.973125,1.096545,-1.597524,1.314014,0.204635
S00118,1.911973,0.1134,1.248163,0.170279,1.866276
S00119,1.000652,-1.075029,-0.4403,2.428061,-0.706329
S00120,0.346286,-0.331596,1.291681,-0.87396,-1.604823
S00121,-0.343668,-0.215375,-1.192125,0.811707,-0.736321
S00122,0.760584,-0.197255,0.901598,1.704727,-2.220021
S00123,-0.594,1.198777,-0.730006,-0.274995,-0.847171
S00124,-0.450417,0.552067,1.875494,1.921262,0.434525
S00125,1.234182,0.327255,2.181601,-1.463574,0.608334
S00126,-0.562243,-1.41476,-0.598091,-1.3452,-1.54455
S00127,0.495946,-0.93695,-0.344285,0.618,-0.736969
S00128,1.05871,-0.279112,0.169069,0.096898,0.189
S00129,-1.971295,2.174172,0.188199,-0.409674,-1.231394
S00130,0.043998,0.229236,-0.849823,-0.468411,-0.663651
S00131,-1.600027,0.733693,0.817118,0.489221,0.115208
S00132,0.875223,1.35261,-0.783595,0.868776,-1.860629
S00133,-1.262705,-0.512898,2.077376,0.502734,1.969608
S00134,-0.969546,-1.028918,-0.001383,0.245067,-0.663999
S00135,0.508237,1.285129,-0.237955,0.89921,-0.555142
S00136,1.872827,0.503564,-0.113544,0.586199,1.882697
S00137,-0.180951,0.547194,0.098043,1.22483,-1.568521
S00138,-1.877556,0.408851,0.239832,-0.84526,-0.206187
S00139,-0.196399,-1.514622,1.320867,-0.436135,-0.441848
S00140,-1.005238,-0.164976,1.074563,0.350555,-0.321913
S00141,-2.278173,-0.577342,-0.455202,0.275137,0.274014
S00142,-0.106303,0.897987,-0.04882,0.658491,0.380969
S00143,0.475603,0.943459,-0.865501,0.05722,-1.663781
S00144,0.769929,-0.176687,0.692161,0.563911,1.187539
S00145,-0.424023,1.286833,0.147318,-0.768214,0.182496
S00146,0.944132,-1.811585,0.483012,-0.16657,2.138704
S00147,-0.567321,-0.171155,-1.923983,0.898295,-0.208241
S00148,0.563948,-1.332223,1.345693,-1.61332,-0.028607
S00149,1.268649,0.963177,0.233669,-0.891082,1.358566
S00150,-0.146906,0.391537,1.045602,0.222645,0.476796
S00151,0.260212,1.274501,0.192942,-0.169574,-0.077006
S00152,0.797129,0.55307,-0.711095,-0.449106,1.58116
S00153,-0.168412,-1.011249,-0.05418,0.537361,1.084864
S00154,1.813351,-0.339372,-1.49748,-0.173992,-0.654183
S00155,-0.20197,0.418078,0.951465,1.57314,-0.475721
S00156,0.229627,0.060348,-1.04244,-2.56595,0.455519
S00157,-1.945933,-0.302184,-0.654018,0.151793,-0.705736
S00158,1.407814,0.607078,-1.588173,-0.558669,-0.463006
S00159,0.503039,-0.147603,-0.628955,-0.802191,-0.147166
S00160,3.430838,0.432119,-0.983973,-2.601202,-0.971275
S00161,2.569534,-0.396923,-1.574904,1.083028,-1.666838
S00162,-1.053763,-0.242154,0.290563,0.385345,0.855144
S00163,0.684356,0.111371,0.39245,1.401952,0.508248
S00164,-0.888285,-1.40017,0.95323,-0.867017,0.474194
S00165,0.252676,-1.615266,-1.933379,0.077612,-1.85734
S00166,-0.658115,-0.402695,-0.486288,-0.727022,-1.605688
S00167,0.534853,0.525248,-0.487333,-0.157456,-0.424171
S00168,1.125113,1.426555,-0.647063,0.140791,-0.167718
S00169,0.597494,-2.948423,-1.425212,0.410988,0.382082
S00170,-0.308407,-0.775046,1.982084,0.217671,-0.019559
S00171,-0.210508,-0.440922,-2.036971,0.397573,0.443522
S00172,1.051618,0.810975,-0.55757,0.054869,-0.415596
S00173,0.253355,-0.06991,-0.505939,-0.244313,-1.124989
S00174,-0.966745,-2.523032,-0.958933,0.536345,-1.453774
S00175,0.769245,0.444083,0.28879,1.191721,-0.068328
S00176,-1.495258,-1.663628,-0.203297,-0.595922,-1.894334
S00177,0.064306,-0.073625,0.700151,1.228701,1.00134
S00178,0.300427,0.006945,1.573574,-0.283344,-1.503567
S00179,-0.111679,-2.021235,0.404907,-0.881371,-1.41564
S00180,0.635796,-0.256517,-1.056374,0.410419,-0.24915
S00181,0.067511,-0.39409,-0.152721,0.31285,0.834691
S00182,-1.5698,-1.877277,-0.002228,0.733851,0.810618
S00183,-0.435387,0.497991,0.37958,-0.911784,1.296372
S00184,-0.542242,0.758329,-0.226939,2.07542,0.49696
S00185,0.280329,-0.349847,1.112108,0.366714,0.726229
S00186,0.379034,1.158898,1.342543,0.338505,1.482384
S00187,-0.092569,-0.160892,0.360656,0.185887,1.266784
S00188,-1.660234,-0.921609,1.360468,0.515636,-0.2533
S00189,0.440774,-0.697106,0.304999,1.33417,-0.48817
S00190,0.239264,0.000315,-0.538846,-0.084624,0.075758
S00191,0.332022,-0.055532,-0.382873,0.276932,-0.691146
S00192,-1.820647,-1.337854,2.826616,0.995247,0.129551
S00193,-1.413662,-0.873881,-0.118848,1.293169,0.778746
S00194,0.090085,-0.212202,1.754855,3.398926,-0.391591
S00195,-0.711763,-1.329928,-0.017506,1.359528,0.545249
S00196,0.209102,-0.884032,1.146612,-1.00837,0.31159
S00197,-0.642147,-0.332059,0.591956,-0.360334,0.101374
S00198,-1.026039,0.779298,-1.741364,0.471932,0.848322
S00199,0.526194,-0.769711,0.759779,-0.433009,-0.475024
