account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0059,1773129820000,24.76,5303.3,466,gold,29,11.42,1
A0060,1772586288000,40.66,2444.4,442,gold,27,7.81,1
A0061,1772889895000,11.3,5352.69,443,bronze,31,93.84,0
A0062,1772883547000,21.45,2720.66,469,silver,10,92.28,0
A0063,1772896018000,8.89,9130.14,300,gold,4,92.24,0
A0064,1772305512000,297.08,3793.63,640,silver,9,7.41,1
A0065,1773053219000,15.52,7224.3,515,silver,29,85.15,0
A0066,1773264464000,7.64,5271.18,564,silver,28,86.64,0
A0067,1773623122000,145.0,4225.72,552,gold,24,8.83,1
A0068,1772184285000,34.14,7217.21,829,silver,28,92.8,0
A0069,1773536145000,18.08,5472.8,831,gold,13,5.06,1
A0070,1773315437000,93.31,8976.67,657,bronze,32,6.49,1
A0071,1772624278000,60.76,6096.14,673,gold,21,7.92,1
A0072,1771990314000,103.79,5382.23,359,gold,18,89.33,0
A0073,1773598082000,57.06,2038.21,638,gold,0,91.88,0
A0074,1773476054000,44.53,4769.82,307,bronze,1,12.23,1
A0075,1772894727000,83.58,7466.62,690,gold,22,9.95,1
A0076,1773434863000,10.17,7020.46,656,silver,17,88.6,0
A0077,1772900075000,13.97,5556.22,446,silver,36,92.74,0
A0078,1773562775000,19.98,3787.64,309,silver,21,10.45,1
A0079,1773132571000,11.42,6138.9,715,silver,21,88.06,0
A0080,1772754776000,17.86,3249.52,850,silver,12,85.18,0
A0081,1772067756000,4.12,10200.0,812,bronze,32,87.58,0
A0082,1772610134000,166.07,5537.2,364,silver,24,13.91,1
A0083,1772424092000,148.74,6287.43,809,bronze,33,9.26,1
A0084,1773120989000,78.02,3051.55,766,silver,29,89.67,0
A0085,1772844199000,9.03,6872.16,542,silver,30,93.4,0
A0086,1772453413000,18.93,4284.5,850,silver,16,85.29,0
A0087,1772063967000,230.82,7422.83,850,silver,31,86.76,0
A0088,1773665734000,5.39,1238.04,626,gold,15,93.94,0
A0089,1772164392000,4.31,3141.08,796,gold,29,89.65,0
A0090,1773567621000,43.44,6813.07,841,bronze,1,88.19,0
A0091,1772063854000,20.62,4370.52,352,gold,23,5.25,1
A0092,1772733012000,65.27,6078.02,775,bronze,35,5.23,1
A0093,1772030074000,21.11,2460.43,630,silver,10,88.99,0
A0094,1773584651000,57.56,1681.9,364,bronze,8,89.36,0
A0095,1773445544000,126.85,2426.89,300,silver,32,9.06,1
A0096,1773560336000,36.01,6140.36,743,bronze,13,14.86,1
A0097,1772471934000,4.64,2962.01,597,gold,20,91.83,0
A0098,1772598405000,90.9,2342.9,849,gold,15,13.22,1
A0099,1773091292000,19.58,4470.24,318,silver,28,13.68,1
