row_id,f1,f2,f3,f4,f5
S00076,-0.033569,1.247207,-0.31031,-0.833331,-0.640272
S00077,0.734891,-1.441703,0.309384,0.197673,0.37479
S00078,-0.486399,0.469397,-0.737894,0.503888,2.080795
S00079,0.205206,-0.192133,0.737258,0.022338,-0.226558
S00080,1.01696,-0.390351,-0.703296,0.130007,0.568993
S00081,-0.386564,-0.382409,0.106041,-1.394778,0.533927
S00082,0.072107,-0.277798,-0.690311,-1.11571,0.689934
S00083,-0.581792,0.367674,1.091859,-0.494651,0.805718
S00084,-1.332079,-1.362186,0.230381,1.550013,0.292541
S00085,-1.742382,0.415082,-1.415575,-1.143193,0.399054
S00086,-0.151369,0.207979,0.158731,-1.222541,0.503745
S00087,-0.462728,-3.005807,0.050072,-0.07224,0.364369
S00088,-0.45876,-0.592191,0.140516,0.404783,1.193981
S00089,-0.33575,-2.594393,0.092268,1.677177,-1.200606
S00090,0.993219,0.682658,-0.429892,0.099307,0.461886
S00091,0.212181,-0.558759,-0.132774,-1.022578,0.972154
S00092,1.139104,-0.592843,-0.62448,-1.708517,0.543659
S00093,-0.120738,0.800689,0.494519,0.697625,-1.06676
S00094,-0.624505,0.397247,-1.95679,0.31843,1.554876
S00095,-0.026115,-0.902037,1.454042,0.179871,0.180969
S00096,1.674031,0.40563,1.282103,0.263903,0.010494
S00097,1.158904,-0.121743,-0.893293,0.402611,0.522929
S00098,-0.722084,-0.24212,-2.059095,-2.251564,0.657332
S00099,-0.512955,-0.281009,1.241956,-2.813096,0.568361
S00100,0.652554,-1.45166,2.040349,1.564842,0.767682
S00101,0.251231,0.90872,-0.428062,0.239338,0.396437
S00102,0.753921,1.698459,-0.7775,0.552506,0.709204
S00103,-0.495152,-0.347907,0.280976,-0.503766,-0.242474
S00104,-0.824208,-0.824044,-1.259315,-0.855977,-0.46303
S00105,0.126814,0.437441,-0.046819,0.218624,0.516153
S00106,1.357763,0.338004,0.401231,-0.609341,-0.948184
S00107,1.407118,-0.903133,-0.538928,1.496235,0.721188
S00108,0.656578,0.663205,-0.040282,1.143107,0.24633
S00109,-0.290188,1.430721,-0.722481,-2.004063,-1.990586
S00110,-2.666641,-1.038154,0.26762,-0.727023,1.392341
S00111,0.415189,-0.072552,-1.645369,-0.872953,-0.668777
S00112,-0.893672,0.555052,-0.075641,-0.709164,0.487024
S00113,-1.085653,0.322479,-0.28687,0.490158,0.694032
S00114,1.432431,0.525654,-0.254082,0.89711,-0.353252
S00115,-0.253036,0.641277,-1.735876,1.966102,-0.827649
S00116,0.766272,1.738955,-1.263972,0.339171,-1.104021
S00117,1.190955,-0.560855,0.461203,0.279842,-1.425178
S00118,0.418724,1.393055,0.540616,0.257066,0.647012
S00119,0.252008,-0.874657,0.045821,-1.030121,0.707619
S00120,-0.04158,0.641722,1.510356,1.657479,1.120009
S00121,-0.009008,-1.358091,-0.529148,-0.292376,0.07168
S00122,-0.184975,0.936151,-0.343272,-1.48114,2.063582
S00123,0.241637,1.451578,-2.546238,0.53098,0.838145
S00124,0.159543,-0.0155,-0.569603,0.195005,-2.050974
S00125,-0.915084,1.478144,1.06355,0.042262,1.229765
S00126,1.185705,-0.052233,-0.753545,0.46954,-1.233229
S00127,-1.8892,0.380241,0.16948,0.243384,-1.777901
S00128,-0.318841,-2.730817,-1.056397,-1.583013,-1.278163
S00129,1.182321,-0.178402,0.551049,3.125916,-0.234604
S00130,0.58663,-0.940329,0.502122,-1.179703,-2.467477
S00131,0.37797,-0.115652,-0.330047,-0.497019,-2.540168
S00132,-0.961783,1.333785,-0.383507,0.847582,1.298121
S00133,-0.91017,0.416952,-0.84751,0.771919,-0.445301
S00134,0.39985,-0.07627,-0.975377,0.57917,0.569216
S00135,1.757991,0.921383,-1.254493,-0.623875,-0.494656
S00136,-0.899255,-0.216751,0.485037,-0.865021,-2.499619
S00137,1.011,0.209299,0.542503,0.910463,-1.189348
S00138,-1.06732,0.359912,0.442828,0.684149,-0.352752
S00139,1.070629,0.38777,-1.931251,0.883739,-1.553806
S00140,0.664903,0.910579,-0.334733,0.664927,-0.287698
S00141,-0.518622,0.416732,0.629773,1.607529,-0.188081
S00142,-1.060221,0.940145,-0.561359,-0.437188,0.366519
S00143,1.001984,0.224176,1.57874,-0.922388,-0.321173
S00144,-0.41418,0.477781,0.744712,-0.216633,0.337536
S00145,-0.993556,-0.632142,1.214984,0.450477,0.322529
S00146,0.57733,-0.855494,-1.351385,2.172429,1.127297
S00147,0.626256,2.66135,-1.809328,0.717868,-0.151747
S00148,0.010555,-0.384271,-0.151332,1.063734,-1.002658
S00149,-1.02335,0.298614,0.161113,0.334734,0.163684
S00150,1.340415,-1.004684,-0.823683,1.191538,0.204355
S00151,0.589857,1.274995,0.872477,-1.805532,-1.248073
S00152,-0.206309,0.808291,0.562938,0.818981,0.270983
S00153,-0.100922,-1.786171,-0.672641,0.086987,0.59056
S00154,0.220857,0.195135,0.373176,-0.730122,0.398603
S00155,-2.2087,0.928382,0.229903,1.696683,-0.580275
S00156,-1.534452,-0.049548,-0.480985,0.972929,-0.852207
S00157,0.556476,-1.717205,0.683844,-1.214847,-0.250876
S00158,0.516222,0.727339,-0.145299,0.988178,0.283005
S00159,1.169318,0.248903,-0.308755,-0.424352,-1.455434
S00160,-0.401678,-0.464801,1.329906,-0.023394,0.598469
S00161,0.138602,-0.889377,-0.610261,1.139396,-1.221584
S00162,-0.300057,0.352912,1.470976,0.880153,0.961659
S00163,0.391582,0.816473,-0.549655,-1.038999,-0.610743
S00164,-0.892656,0.08952,0.649889,0.444144,-1.310419
S00165,-1.142096,-0.781308,1.783942,0.201589,0.159334
S00166,0.576515,-0.840086,0.882753,-0.572011,-1.864626
S00167,0.740358,2.122767,0.675634,0.731579,-1.895047
S00168,-1.533238,-1.469268,-0.535522,-0.842391,1.800891
S00169,-1.144737,1.295787,1.991249,-0.675327,-0.186691
S00170,-0.882232,-0.252207,0.401425,-0.542544,-0.367428
S00171,0.360332,0.234426,-2.078475,1.537415,0.227742
S00172,-0.809924,-2.1168,0.778832,1.962734,-0.310187
S00173,-0.674363,0.589651,0.017234,-0.445012,-0.677833
S00174,-0.382572,-0.849967,-0.83635,0.61741,-0.525852
S00175,-1.28592,0.924396,0.675037,-0.932213,0.408886
S00176,0.380395,-0.571501,-0.355599,-0.248413,1.05566
S00177,-0.21874,-0.290657,-0.606303,0.770978,0.280563
S00178,2.888703,-0.968142,0.932863,-1.404649,-1.30865
S00179,-0.076631,-0.571052,0.313199,-0.861735,-0.30184
S00180,-2.662217,0.564009,-0.971901,-0.85558,0.763653
S00181,-0.029981,1.691774,1.064754,0.50691,0.132409
S00182,-0.590008,-0.006165,-0.439752,-0.441953,-0.031346
S00183,0.148905,0.916959,-0.935312,1.327795,-0.470331
S00184,-0.130425,-1.458183,0.045958,-0.035123,0.371246
S00185,-1.05454,-1.299646,1.101632,0.99906,-1.248375
S00186,0.308547,1.247687,0.227923,-1.104513,-0.381382
S00187,-0.137249,1.636527,-0.825757,1.892204,0.416643
S00188,-1.185635,-0.240129,0.139565,-0.316587,-2.257093
S00189,0.990814,-0.277538,-0.3565,0.264029,-0.226206
S00190,0.22625,1.239392,-0.489814,-0.825868,-0.717643
S00191,0.309807,0.984578,0.324177,0.736344,-0.372484
S00192,0.594373,-0.592699,0.384228,-0.50245,0.139418
S00193,0.002317,0.144704,-0.809286,-0.822062,-0.037946
S00194,0.111774,1.566121,-0.676692,-0.683016,0.022666
S00195,-2.88569,1.885959,-0.046474,-0.498404,-0.594567
S00196,1.965661,-0.790001,-0.982422,0.460567,0.038129
S00197,0.443212,-0.024884,-0.494759,-0.497646,-0.280914
S00198,-1.218647,-0.575965,-0.611254,0.871808,-1.197139
S00199,-2.641739,0.259068,-0.422213,1.961369,0.302298
