account_id,event_time,health_score
A0081,1772826019000,87.58
A0082,1767229462000,53.49
A0082,1773393408000,13.91
A0083,1767336704000,60.72
A0083,1773213423000,9.26
A0084,1767323116000,55.98
A0084,1774085050000,89.67
A0085,1767330182000,44.51
A0085,1773406658000,93.4
A0086,1767233608000,54.66
A0086,1772921463000,85.29
A0087,1767313002000,48.29
A0087,1772750429000,86.76
A0088,1767245109000,46.2
A0088,1774402593000,93.94
A0089,1767234640000,56.4
A0089,1772694317000,89.65
A0090,1767379532000,52.5
A0090,1773999829000,88.19
A0091,1767313853000,54.59
A0091,1772492703000,5.25
A0092,1767319949000,52.39
A0092,1773172891000,5.23
A0093,1767232758000,50.27
A0093,1773022796000,88.99
A0094,1767251077000,60.26
A0094,1773862960000,89.36
A0095,1767271698000,56.04
A0095,1773781665000,9.06
A0096,1767370092000,59.53
A0096,1774503739000,14.86
A0097,1767284047000,57.35
A0097,1773354979000,91.83
A0098,1767334468000,43.74
A0098,1773545806000,13.22
A0099,1767296782000,43.82
A0099,1773811141000,13.68
