account_id,event_time,health_score
A0035,1767271060000,45.56
A0035,1773296385000,88.34
A0036,1767234352000,58.53
A0036,1773204275000,8.75
A0037,1767264835000,49.82
A0037,1773768831000,88.58
A0038,1767358466000,35.82
A0038,1773999242000,89.74
A0039,1767257478000,40.86
A0039,1774171722000,89.99
A0040,1767280715000,51.62
A0040,1773959247000,93.84
A0041,1767375012000,45.38
A0041,1772493585000,92.66
A0042,1767395891000,51.43
A0042,1772563299000,12.14
A0043,1767272127000,55.77
A0043,1774277718000,88.14
A0044,1767241072000,49.02
A0044,1774532211000,90.21
A0045,1767284433000,46.35
A0045,1773836807000,13.29
A0046,1767281807000,49.78
A0046,1772606281000,11.68
A0047,1767369664000,50.99
A0047,1773032869000,11.1
A0048,1767330936000,51.51
A0048,1774183489000,7.16
A0049,1767318724000,51.06
A0049,1773909015000,7.37
A0050,1767318186000,57.74
A0050,1773407585000,94.16
A0051,1767280929000,45.82
A0051,1773856727000,86.99
A0052,1767233746000,55.34
A0052,1772932801000,93.08
A0053,1767276619000,41.2
A0053,1773435154000,8.05
A0054,1767351912000,43.77
A0054,1773298716000,87.87
A0055,1767377467000,55.99
A0055,1772402031000,91.13
A0056,1767237184000,49.36
A0056,1774244745000,9.2
A0057,1767234793000,50.61
A0057,1774152369000,91.86
A0058,1767247760000,53.31
A0058,1774271291000,11.44
A0059,1767255659000,56.16
A0059,1773000088000,5.06
A0060,1767243420000,54.23
A0060,1774594338000,9.75
A0061,1767275616000,37.42
A0061,1773645802000,89.0
A0062,1767328763000,49.7
A0062,1773118438000,14.27
A0063,1767328469000,52.84
A0063,1773944170000,5.61
A0064,1767366150000,55.96
A0064,1772330082000,89.92
A0065,1767237658000,46.87
A0065,1773712587000,87.02
A0066,1767293164000,48.89
A0066,1774429841000,7.5
A0067,1767286710000,55.53
A0067,1774168065000,88.24
A0068,1767232618000,40.84
A0068,1772957460000,14.5
A0069,1767261024000,44.57
A0069,1772906449000,93.89
A0070,1767232327000,51.25
A0070,1773777243000,10.06
A0071,1767353978000,48.25
A0071,1774015326000,88.14
A0072,1767234947000,44.32
A0072,1773440178000,8.9
A0073,1767337740000,49.5
A0073,1773210424000,88.89
A0074,1767270840000,51.18
A0074,1772968036000,94.87
A0075,1767370042000,51.28
A0075,1773282100000,14.53
A0076,1767321179000,56.51
A0076,1774156507000,11.21
A0077,1767298197000,45.66
A0077,1774270801000,94.48
A0078,1767356562000,57.55
A0078,1774201525000,7.34
A0079,1767376148000,51.55
A0079,1772351182000,93.71
A0080,1767260973000,47.17
A0080,1774344055000,93.38
A0081,1767297003000,51.24
A0081,1773433909000,88.1
A0082,1767348393000,54.1
A0082,1773514215000,13.44
A0083,1767276354000,42.95
A0083,1773167225000,94.84
A0084,1767302004000,41.0
A0084,1774138471000,93.18
A0085,1767328779000,56.78
A0085,1772719630000,10.24
A0086,1767285055000,48.6
A0086,1773964498000,6.23
A0087,1767257661000,54.91
A0087,1774370082000,10.45
A0088,1767295385000,47.98
A0088,1772950982000,10.36
A0089,1767396512000,45.97
A0089,1773633891000,11.54
A0090,1767277114000,55.54
A0090,1772832985000,7.4
A0091,1767290079000,52.77
A0091,1773855446000,13.41
A0092,1767248635000,55.41
A0092,1773649324000,6.17
A0093,1767275373000,44.6
A0093,1774228565000,14.64
A0094,1767362120000,64.0
A0094,1773528692000,88.5
A0095,1767355133000,41.3
A0095,1774613796000,8.88
A0096,1767367753000,45.38
A0096,1772787605000,87.77
A0097,1767228912000,59.96
A0097,1774109002000,9.92
A0098,1767391164000,57.99
A0098,1774061620000,13.64
A0099,1767363446000,40.19
A0099,1773575801000,89.51
