account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0068,1773428318000,14.27,4886.86,530,bronze,38,85.59,0
A0069,1773112808000,40.09,4414.59,806,bronze,30,14.35,1
A0070,1772312372000,28.89,4205.8,729,silver,33,85.84,0
A0071,1772374302000,29.25,6075.71,574,bronze,23,13.54,1
A0072,1772030237000,62.57,4874.84,655,bronze,11,7.85,1
A0073,1772333559000,14.96,3426.96,642,gold,39,14.86,1
A0074,1773073076000,38.47,-942.33,496,silver,28,12.86,1
A0075,1772112163000,35.34,4138.23,765,gold,37,10.72,1
A0076,1772350910000,4.64,6129.07,772,bronze,27,89.16,0
A0077,1773185903000,9.76,6339.49,748,silver,21,12.4,1
A0078,1773107623000,16.56,3509.01,656,silver,4,7.26,1
A0079,1772868869000,68.83,6192.21,597,bronze,4,9.98,1
A0080,1772315046000,26.19,4757.97,367,gold,22,90.79,0
A0081,1773158870000,33.58,5672.27,458,bronze,6,8.17,1
A0082,1772599047000,15.14,5304.3,801,bronze,9,10.37,1
A0083,1773476510000,60.78,6356.86,499,silver,30,13.78,1
A0084,1773500340000,12.2,3811.67,325,bronze,8,6.57,1
A0085,1773015983000,47.41,4713.71,452,bronze,38,8.34,1
A0086,1772117829000,33.89,3030.26,387,bronze,19,94.2,0
A0087,1772236344000,28.72,1614.76,564,bronze,34,93.74,0
A0088,1773475295000,118.08,4566.8,803,silver,32,86.33,0
A0089,1772697736000,7.41,4054.32,833,silver,13,93.16,0
A0090,1773479851000,20.55,8525.73,790,bronze,34,85.27,0
A0091,1773202216000,2.24,11557.14,701,bronze,38,87.37,0
A0092,1773212276000,45.95,9186.59,825,gold,30,89.94,0
A0093,1772405501000,60.68,6636.61,637,gold,12,6.19,1
A0094,1772972057000,13.04,2723.61,301,silver,16,7.43,1
A0095,1772215683000,50.16,1797.03,429,gold,12,87.46,0
A0096,1772548955000,16.48,6114.66,642,bronze,26,9.74,1
A0097,1773130768000,15.43,4797.66,837,bronze,26,8.83,1
A0098,1772700126000,15.71,4605.28,373,bronze,10,91.06,0
A0099,1772437456000,29.58,7751.1,661,gold,38,85.55,0
