row_id,account_id,event_time,amount,category
R00096,A0007,1767990240000,3.74,other
R00097,A0036,1767994440000,23.59,rent
R00098,A0063,1767999720000,3.04,grocery
R00099,A0060,1768010580000,17.39,rent
R00100,A0037,1768023300000,13.11,salary
R00101,A0067,1768030140000,46.11,travel
R00102,A0036,1768041960000,24.76,rent
R00103,A0073,1768061400000,27.32,rent
R00104,A0051,1768100220000,12.2,other
R00105,A0084,1768106220000,4.63,travel
R00106,A0104,1768119840000,70.12,travel
R00107,A0045,1768120740000,30.71,other
R00108,A0028,1768131180000,50.08,other
R00109,A0083,1768136520000,61.08,salary
R00110,A0086,1768150380000,10.46,other
R00111,A0105,1768158240000,36.32,other
R00112,A0019,1768169400000,17.74,grocery
R00113,A0077,1768171380000,38.23,rent
R00114,A0041,1768176900000,1.5,grocery
R00115,A0054,1768180620000,65.32,travel
R00116,A0101,1768189260000,242.37,grocery
R00117,A0003,1768191480000,11.03,travel
R00118,A0105,1768195140000,8.16,travel
R00119,A0084,1768211820000,16.48,travel
R00120,A0081,1768219380000,8.83,other
R00121,A0103,1768228200000,8.24,salary
R00122,A0087,1768243380000,131.5,travel
R00123,A0114,1768244880000,18.72,travel
R00124,A0069,1768248240000,24.5,travel
R00125,A0115,1768249740000,28.35,rent
R00126,A0039,1768251120000,17.65,salary
R00127,A0119,1768257840000,12.16,grocery
R00128,A0066,1768258080000,24.2,other
R00129,A0051,1768261080000,30.95,rent
R00130,A0031,1768269420000,47.95,other
R00131,A0022,1768280340000,35.4,rent
R00132,A0066,1768286280000,188.47,rent
R00133,A0035,1768296120000,7.78,other
R00134,A0086,1768296720000,28.45,travel
R00135,A0009,1768314300000,3.09,rent
R00136,A0068,1768314660000,8.1,travel
R00137,A0099,1768317000000,44.21,rent
R00138,A0023,1768318320000,11.49,other
R00139,A0022,1768327260000,4.21,salary
R00140,A0053,1768330020000,30.83,rent
R00141,A0081,1768338600000,69.48,other
R00142,A0058,1768355100000,24.91,travel
R00143,A0110,1768359780000,40.46,travel
R00144,A0113,1768360440000,16.34,grocery
R00145,A0037,1768360980000,20.26,travel
R00146,A0098,1768370760000,82.3,rent
R00147,A0015,1768370760000,21.09,grocery
R00148,A0038,1768380900000,35.15,other
R00149,A0069,1768393560000,101.05,grocery
R00150,A0096,1768401960000,26.45,grocery
R00151,A0085,1768415880000,87.37,salary
R00152,A0053,1768423860000,32.21,grocery
R00153,A0068,1768429800000,25.02,travel
R00154,A0108,1768436760000,7.06,salary
R00155,A0002,1768465860000,55.7,salary
R00156,A0109,1768478100000,10.12,grocery
R00157,A0050,1768492320000,21.64,salary
R00158,A0052,1768498620000,155.25,salary
R00159,A0041,1768499280000,26.12,rent
R00160,A0079,1768510440000,13.26,salary
R00161,A0091,1768512660000,53.16,grocery
R00162,A0112,1768513440000,8.16,travel
R00163,A0101,1768517280000,91.42,grocery
R00164,A0049,1768538760000,10.94,rent
R00165,A0056,1768538760000,27.55,travel
R00166,A0116,1768547520000,4.03,rent
R00167,A0097,1768553220000,13.97,rent
R00168,A0037,1768571100000,57.08,other
R00169,A0063,1768578540000,46.59,salary
R00170,A0075,1768592460000,48.44,rent
R00171,A0106,1768604220000,6.99,travel
R00172,A0034,1768607940000,25.03,grocery
R00173,A0073,1768611420000,21.04,grocery
R00174,A0003,1768663500000,2.62,other
R00175,A0023,1768670100000,132.43,salary
R00176,A0065,1768672500000,13.06,salary
R00177,A0097,1768675260000,24.05,rent
R00178,A0097,1768680540000,6.9,travel
R00179,A0077,1768681500000,100.65,grocery
R00180,A0072,1768684500000,44.59,travel
R00181,A0065,1768714800000,18.55,rent
R00182,A0052,1768722840000,108.18,rent
R00183,A0035,1768736700000,77.13,grocery
R00184,A0077,1768738740000,7.34,other
R00185,A0007,1768771380000,30.43,rent
R00186,A0021,1768771500000,15.52,grocery
R00187,A0051,1768772520000,24.06,salary
R00188,A0076,1768784940000,15.24,other
R00189,A0020,1768802580000,13.47,rent
R00190,A0001,1768803300000,12.31,grocery
R00191,A0064,1768804080000,4.41,rent
R00192,A0022,1768804080000,51.1,salary
R00193,A0055,1768808100000,16.05,salary
R00194,A0044,1768836180000,69.41,rent
R00195,A0025,1768853700000,24.18,rent
R00196,A0104,1768863120000,14.72,travel
R00197,A0029,1768872060000,38.74,other
R00198,A0082,1768885920000,5.34,salary
R00199,A0072,1768886820000,3.6,other
R00200,A0016,1768888080000,45.26,other
R00201,A0052,1768890300000,17.31,grocery
R00202,A0098,1768898160000,67.67,salary
R00203,A0046,1768918680000,50.01,grocery
R00204,A0113,1768922040000,25.82,other
R00205,A0096,1768925760000,5.32,rent
R00206,A0106,1768928340000,11.82,rent
R00207,A0102,1768952760000,3.22,travel
R00208,A0107,1768953720000,11.43,rent
R00209,A0054,1768957200000,9.52,salary
R00210,A0106,1768972200000,5.34,other
R00211,A0085,1768972800000,3.39,travel
R00212,A0113,1768973700000,21.68,other
R00213,A0095,1768977660000,5.7,salary
R00214,A0101,1768977900000,123.34,other
R00215,A0028,1768988280000,6.88,rent
R00216,A0080,1768990200000,15.02,rent
R00217,A0017,1768990380000,12.18,salary
R00218,A0052,1768998960000,85.29,salary
R00219,A0041,1769004180000,5.9,rent
R00220,A0056,1769018700000,3.11,grocery
R00221,A0067,1769028900000,37.26,travel
R00222,A0103,1769035020000,12.8,travel
R00223,A0051,1769058840000,74.05,travel
R00224,A0111,1769071980000,182.68,rent
R00225,A0111,1769080440000,42.32,salary
R00226,A0097,1769097240000,52.65,salary
R00227,A0092,1769108220000,10.86,salary
R00228,A0062,1769112600000,70.5,travel
R00229,A0055,1769117580000,27.57,travel
R00230,A0045,1769117940000,18.11,travel
R00231,A0062,1769126100000,7.76,travel
R00232,A0031,1769133300000,3.36,salary
R00233,A0067,1769155080000,26.84,grocery
R00234,A0029,1769183460000,25.27,salary
R00235,A0095,1769192460000,225.56,other
R00236,A0076,1769193360000,18.84,travel
R00237,A0107,1769209740000,52.96,salary
R00238,A0065,1769212740000,3.51,rent
R00239,A0106,1769234100000,34.62,other
R00240,A0047,1769234760000,158.27,rent
R00241,A0096,1769235840000,40.95,travel
R00242,A0086,1769287320000,44.67,grocery
R00243,A0096,1769291100000,17.55,other
R00244,A0072,1769312340000,20.29,grocery
R00245,A0095,1769346000000,34.13,travel
R00246,A0089,1769347920000,21.94,grocery
R00247,A0041,1769361960000,24.07,grocery
R00248,A0109,1769363040000,21.03,other
R00249,A0071,1769363340000,17.83,travel
R00250,A0055,1769366640000,4.16,grocery
R00251,A0111,1769368260000,84.1,grocery
R00252,A0017,1769381220000,61.96,rent
R00253,A0052,1769390940000,10.01,other
R00254,A0051,1769393580000,4.0,rent
R00255,A0035,1769393940000,26.24,rent
R00256,A0023,1769400420000,8.65,grocery
R00257,A0029,1769408580000,7.15,salary
R00258,A0017,1769416980000,8.67,grocery
R00259,A0027,1769429820000,8.87,rent
R00260,A0070,1769437560000,24.05,travel
R00261,A0111,1769441400000,36.77,grocery
R00262,A0044,1769445540000,47.84,grocery
R00263,A0002,1769458680000,82.0,grocery
R00264,A0073,1769464140000,13.26,travel
R00265,A0093,1769466240000,88.16,travel
R00266,A0069,1769495220000,5.14,rent
R00267,A0039,1769496000000,202.29,grocery
R00268,A0020,1769525460000,32.82,salary
R00269,A0048,1769547840000,34.93,travel
R00270,A0010,1769570640000,41.04,other
R00271,A0000,1769571360000,87.64,salary
R00272,A0027,1769576100000,12.01,salary
R00273,A0105,1769581860000,13.02,salary
R00274,A0093,1769586240000,49.04,grocery
R00275,A0108,1769587200000,46.18,grocery
R00276,A0059,1769593500000,19.96,travel
R00277,A0047,1769594460000,21.54,salary
R00278,A0033,1769595540000,15.73,travel
R00279,A0050,1769602260000,12.5,salary
R00280,A0057,1769617500000,24.32,other
R00281,A0030,1769624280000,11.2,salary
R00282,A0102,1769632260000,8.3,travel
R00283,A0005,1769638620000,10.19,travel
R00284,A0057,1769639820000,27.43,travel
R00285,A0103,1769654400000,115.66,travel
R00286,A0086,1769660220000,13.13,salary
R00287,A0040,1769679840000,35.12,salary
R00288,A0030,1769689200000,38.61,salary
R00289,A0098,1769710680000,45.92,other
R00290,A0050,1769722920000,64.27,grocery
R00291,A0103,1769735220000,64.51,other
R00292,A0097,1769738400000,16.99,other
R00293,A0103,1769743140000,171.63,other
R00294,A0057,1769743740000,5.95,travel
R00295,A0031,1769747280000,5.64,salary
R00296,A0095,1769747760000,19.89,grocery
R00297,A0087,1769768220000,33.05,grocery
R00298,A0029,1769782200000,2.53,grocery
R00299,A0063,1769784600000,5.92,grocery
R00300,A0063,1769803500000,12.74,travel
R00301,A0026,1769813820000,17.4,salary
R00302,A0105,1769818200000,22.25,grocery
R00303,A0099,1769828040000,25.39,grocery
R00304,A0004,1769832360000,19.16,salary
R00305,A0091,1769864040000,4.22,rent
R00306,A0095,1769864700000,39.22,grocery
R00307,A0052,1769865960000,3.11,grocery
R00308,A0013,1769875200000,39.41,rent
R00309,A0078,1769901720000,11.33,salary
R00310,A0030,1769905140000,37.74,other
R00311,A0052,1769924340000,38.54,other
R00312,A0107,1769936940000,15.06,other
R00313,A0058,1769969880000,19.55,other
R00314,A0118,1769977200000,96.87,salary
R00315,A0088,1769998740000,1.57,travel
R00316,A0050,1770012720000,20.6,salary
R00317,A0052,1770015300000,78.23,travel
R00318,A0071,1770025560000,27.56,salary
R00319,A0051,1770026100000,38.03,travel
R00320,A0068,1770029760000,34.61,travel
R00321,A0098,1770037440000,3.21,salary
R00322,A0106,1770041340000,18.13,salary
R00323,A0015,1770052200000,18.0,salary
R00324,A0002,1770064980000,3.01,other
R00325,A0043,1770084180000,12.3,travel
R00326,A0082,1770098580000,30.37,salary
R00327,A0100,1770118440000,25.27,grocery
R00328,A0103,1770130080000,43.4,travel
R00329,A0011,1770144420000,11.15,rent
R00330,A0107,1770149520000,10.1,salary
R00331,A0080,1770153840000,12.09,rent
R00332,A0117,1770156660000,4.73,rent
R00333,A0045,1770157140000,13.47,rent
R00334,A0092,1770157560000,6.06,grocery
R00335,A0106,1770184200000,85.25,grocery
R00336,A0104,1770188940000,28.55,rent
R00337,A0056,1770200520000,11.16,rent
R00338,A0075,1770224340000,19.74,rent
R00339,A0041,1770227220000,19.58,rent
R00340,A0088,1770228900000,12.5,other
R00341,A0026,1770240900000,4.78,salary
R00342,A0066,1770269460000,11.4,other
R00343,A0016,1770273720000,10.5,rent
R00344,A0103,1770295620000,69.32,salary
R00345,A0092,1770298200000,12.41,rent
R00346,A0101,1770310980000,11.56,grocery
R00347,A0031,1770316380000,22.92,salary
R00348,A0013,1770316620000,21.94,grocery
R00349,A0110,1770325380000,84.56,other
R00350,A0117,1770331080000,29.92,grocery
R00351,A0047,1770334620000,95.57,salary
R00352,A0069,1770351600000,16.97,rent
R00353,A0097,1770352860000,59.8,other
R00354,A0101,1770356640000,31.95,rent
R00355,A0015,1770358320000,10.73,travel
R00356,A0002,1770360000000,20.91,travel
R00357,A0014,1770363720000,58.8,other
R00358,A0010,1770372660000,26.21,grocery
R00359,A0037,1770381480000,7.67,other
R00360,A0102,1770388680000,78.86,other
R00361,A0115,1770393780000,18.63,grocery
R00362,A0076,1770425100000,3.43,travel
R00363,A0063,1770437580000,21.97,rent
R00364,A0108,1770438120000,44.44,grocery
R00365,A0116,1770442920000,28.05,rent
R00366,A0066,1770448440000,31.2,salary
R00367,A0015,1770450960000,4.05,other
R00368,A0111,1770465360000,11.58,other
R00369,A0075,1770477660000,20.41,salary
R00370,A0092,1770484620000,184.07,other
R00371,A0099,1770487560000,199.72,travel
R00372,A0090,1770489060000,14.29,travel
R00373,A0015,1770492540000,19.46,grocery
R00374,A0063,1770495600000,29.14,grocery
R00375,A0062,1770498660000,11.15,travel
R00376,A0104,1770508500000,22.29,salary
R00377,A0002,1770514080000,15.54,rent
R00378,A0094,1770525480000,40.53,grocery
R00379,A0087,1770533220000,28.42,travel
R00380,A0105,1770537180000,68.07,other
R00381,A0014,1770600780000,75.71,other
R00382,A0015,1770602460000,6.19,salary
R00383,A0008,1770616680000,160.23,rent
R00384,A0084,1770619440000,10.28,grocery
R00385,A0003,1770630000000,26.56,rent
R00386,A0058,1770637740000,17.83,salary
R00387,A0031,1770642120000,36.28,salary
R00388,A0025,1770659820000,6.65,other
R00389,A0062,1770674100000,11.6,rent
R00390,A0069,1770678120000,56.12,grocery
R00391,A0047,1770688080000,232.79,travel
R00392,A0039,1770690420000,16.21,travel
R00393,A0079,1770703200000,7.62,rent
R00394,A0037,1770704520000,29.24,salary
R00395,A0085,1770715800000,23.01,other
R00396,A0038,1770721740000,14.71,rent
R00397,A0020,1770730980000,31.38,other
R00398,A0043,1770732600000,11.43,salary
R00399,A0078,1770733200000,13.35,salary
R00400,A0091,1770742920000,71.74,rent
R00401,A0102,1770744960000,8.4,salary
R00402,A0064,1770754380000,46.23,rent
R00403,A0026,1770765300000,19.56,salary
R00404,A0062,1770770760000,48.89,grocery
R00405,A0036,1770777480000,13.47,grocery
R00406,A0047,1770787560000,51.64,salary
R00407,A0063,1770791460000,15.32,salary
R00408,A0044,1770797340000,4.52,salary
R00409,A0117,1770823560000,22.02,salary
R00410,A0117,1770825360000,15.9,salary
