row_id,account_id,event_time,amount,category
R00346,A0101,1770310980000,11.56,grocery
R00354,A0101,1770356640000,31.95,rent
R00514,A0050,1771671240000,57.07,other
R00397,A0020,1770730980000,31.38,other
R00594,A0001,1772353860000,9.44,rent
R00521,A0108,1771724880000,50.76,other
R00420,A0088,1770896460000,42.2,salary
R00414,A0033,1770847800000,27.16,travel
R00441,A0059,1771102500000,15.33,salary
R00468,A0055,1771280160000,16.73,rent
R00460,A0041,1771222140000,13.39,salary
R00526,A0026,1771771620000,17.76,grocery
R00582,A0117,1772249100000,42.67,salary
R00513,A0093,1771661400000,20.87,grocery
R00413,A0030,1770842100000,4.38,rent
R00385,A0003,1770630000000,26.56,rent
R00551,A0110,1771983180000,6.33,travel
R00511,A0032,1771623540000,41.83,other
R00537,A0119,1771898160000,47.09,grocery
R00576,A0114,1772171640000,7.76,grocery
R00394,A0037,1770704520000,29.24,salary
R00358,A0010,1770372660000,26.21,grocery
R00360,A0102,1770388680000,78.86,other
R00467,A0018,1771278000000,10.6,rent
R00540,A0115,1771942380000,15.13,other
R00567,A0085,1772091780000,28.17,grocery
R00406,A0047,1770787560000,51.64,salary
R00519,A0117,1771717980000,8.08,other
R00401,A0102,1770744960000,8.4,salary
R00396,A0038,1770721740000,14.71,rent
R00557,A0071,1772012460000,6.37,other
R00355,A0015,1770358320000,10.73,travel
R00553,A0074,1771987680000,18.48,grocery
R00588,A0034,1772309580000,4.24,rent
R00502,A0052,1771560120000,37.61,travel
R00335,A0106,1770184200000,85.25,grocery
R00569,A0079,1772128920000,3.07,travel
R00379,A0087,1770533220000,28.42,travel
R00407,A0063,1770791460000,15.32,salary
R00457,A0081,1771179840000,2.89,rent
R00489,A0088,1771442880000,11.63,salary
R00488,A0011,1771437720000,9.06,travel
R00365,A0116,1770442920000,28.05,rent
R00433,A0114,1771029600000,22.5,grocery
R00337,A0056,1770200520000,11.16,rent
R00495,A0113,1771515960000,32.91,salary
R00479,A0068,1771345080000,24.66,other
R00525,A0037,1771750020000,25.04,salary
R00342,A0066,1770269460000,11.4,other
R00382,A0015,1770602460000,6.19,salary
R00333,A0045,1770157140000,13.47,rent
R00461,A0064,1771232520000,10.07,other
R00389,A0062,1770674100000,11.6,rent
R00421,A0008,1770899400000,16.5,travel
R00449,A0119,1771137360000,14.83,other
R00579,A0089,1772227080000,9.91,grocery
R00438,A0039,1771066200000,8.57,rent
R00386,A0058,1770637740000,17.83,salary
R00516,A0049,1771691520000,52.29,rent
R00350,A0117,1770331080000,29.92,grocery
R00423,A0085,1770937440000,126.29,salary
R00518,A0032,1771712520000,6.94,grocery
R00453,A0052,1771144380000,263.64,other
R00381,A0014,1770600780000,75.71,other
R00491,A0072,1771481880000,44.42,grocery
R00356,A0002,1770360000000,20.91,travel
R00395,A0085,1770715800000,23.01,other
R00530,A0015,1771812720000,101.56,grocery
R00534,A0070,1771878000000,6.36,travel
R00592,A0061,1772343960000,511.76,grocery
R00418,A0111,1770889860000,4.76,rent
R00463,A0091,1771254600000,105.02,other
R00415,A0037,1770871560000,16.06,rent
R00487,A0074,1771437060000,3.04,salary
R00469,A0106,1771284060000,26.47,rent
R00501,A0064,1771559460000,87.9,other
R00571,A0038,1772144460000,51.64,other
R00482,A0111,1771391340000,15.32,travel
R00545,A0040,1771961220000,7.47,grocery
R00380,A0105,1770537180000,68.07,other
R00364,A0108,1770438120000,44.44,grocery
R00436,A0023,1771045140000,51.35,salary
R00444,A0104,1771110600000,47.98,travel
R00410,A0117,1770825360000,15.9,salary
R00392,A0039,1770690420000,16.21,travel
R00485,A0102,1771418280000,38.91,rent
R00559,A0020,1772041320000,9.01,rent
R00454,A0047,1771144500000,38.2,salary
R00384,A0084,1770619440000,10.28,grocery
R00435,A0049,1771038900000,12.27,travel
R00448,A0062,1771129440000,4.99,other
R00455,A0000,1771148700000,29.27,grocery
R00562,A0099,1772059560000,169.18,travel
R00590,A0059,1772315400000,9.82,grocery
R00377,A0002,1770514080000,15.54,rent
R00536,A0042,1771893180000,62.38,salary
R00440,A0034,1771091640000,14.53,salary
R00544,A0018,1771959180000,37.2,grocery
R00577,A0109,1772181600000,28.0,travel
R00349,A0110,1770325380000,84.56,other
R00504,A0062,1771565160000,8.74,travel
R00580,A0115,1772227860000,42.4,rent
R00474,A0115,1771309440000,82.76,other
R00429,A0032,1770969060000,90.52,other
R00466,A0077,1771277040000,59.32,rent
R00393,A0079,1770703200000,7.62,rent
R00593,A0114,1772348460000,28.53,rent
R00566,A0099,1772084640000,14.27,grocery
R00383,A0008,1770616680000,160.23,rent
R00499,A0001,1771553460000,99.58,salary
R00428,A0081,1770965880000,73.13,grocery
R00400,A0091,1770742920000,71.74,rent
R00591,A0089,1772323140000,4.55,salary
R00353,A0097,1770352860000,59.8,other
R00344,A0103,1770295620000,69.32,salary
R00531,A0002,1771831620000,6.92,other
R00376,A0104,1770508500000,22.29,salary
R00464,A0104,1771255440000,53.42,salary
R00515,A0104,1771688400000,27.3,salary
R00372,A0090,1770489060000,14.29,travel
R00450,A0067,1771140840000,38.47,rent
R00509,A0023,1771614420000,22.92,travel
R00497,A0099,1771541340000,23.28,other
R00427,A0028,1770962340000,15.64,salary
R00475,A0075,1771318560000,73.52,travel
R00357,A0014,1770363720000,58.8,other
R00419,A0083,1770891480000,41.12,salary
R00363,A0063,1770437580000,21.97,rent
R00451,A0038,1771143660000,7.64,salary
R00403,A0026,1770765300000,19.56,salary
R00490,A0020,1771461240000,3.66,salary
R00510,A0027,1771618260000,6.1,grocery
R00470,A0003,1771292400000,14.23,other
R00508,A0027,1771609800000,15.37,rent
R00547,A0078,1771969500000,29.59,travel
R00347,A0031,1770316380000,22.92,salary
R00471,A0093,1771295100000,22.35,salary
R00465,A0083,1771259520000,8.86,salary
R00476,A0111,1771329960000,49.96,grocery
R00367,A0015,1770450960000,4.05,other
R00445,A0076,1771112040000,32.42,salary
R00500,A0020,1771555560000,48.16,rent
R00339,A0041,1770227220000,19.58,rent
R00399,A0078,1770733200000,13.35,salary
R00549,A0046,1771976700000,21.64,travel
R00584,A0092,1772275140000,9.26,salary
R00456,A0110,1771172340000,14.82,salary
R00462,A0016,1771233060000,14.81,grocery
R00520,A0086,1771718520000,7.85,grocery
R00578,A0005,1772200020000,79.3,other
R00483,A0013,1771409760000,71.62,rent
R00555,A0072,1772005680000,5.29,grocery
R00596,A0040,1772378040000,40.42,salary
R00351,A0047,1770334620000,95.57,salary
R00568,A0106,1772109540000,3.36,grocery
R00574,A0001,1772167260000,24.14,other
R00599,A0073,1772389860000,26.03,grocery
R00556,A0105,1772010720000,16.76,salary
R00572,A0080,1772146980000,22.56,rent
R00352,A0069,1770351600000,16.97,rent
R00409,A0117,1770823560000,22.02,salary
R00408,A0044,1770797340000,4.52,salary
R00398,A0043,1770732600000,11.43,salary
R00539,A0070,1771932840000,6.16,rent
R00331,A0080,1770153840000,12.09,rent
R00348,A0013,1770316620000,21.94,grocery
R00550,A0095,1771980000000,11.95,travel
R00561,A0089,1772051880000,21.2,travel
R00422,A0057,1770908580000,60.01,other
R00512,A0107,1771642680000,41.13,travel
R00447,A0006,1771125300000,27.09,grocery
R00496,A0004,1771532880000,21.79,other
R00446,A0062,1771112880000,22.8,salary
R00532,A0112,1771841460000,15.26,rent
R00507,A0008,1771606020000,6.9,grocery
R00391,A0047,1770688080000,232.79,travel
R00480,A0038,1771377240000,13.0,travel
R00552,A0114,1771983480000,32.41,rent
R00546,A0032,1771962480000,23.46,travel
R00443,A0029,1771105920000,41.14,salary
R00494,A0098,1771507680000,11.67,rent
R00404,A0062,1770770760000,48.89,grocery
R00437,A0100,1771048860000,0.79,rent
R00575,A0087,1772167320000,68.43,grocery
R00426,A0101,1770955860000,37.57,other
R00517,A0089,1771709760000,7.21,other
R00570,A0011,1772139480000,28.07,grocery
R00563,A0007,1772066100000,3.76,other
R00477,A0113,1771330260000,31.31,salary
R00370,A0092,1770484620000,184.07,other
R00535,A0077,1771884060000,16.07,grocery
R00548,A0081,1771973760000,8.22,grocery
R00373,A0015,1770492540000,19.46,grocery
R00554,A0062,1771993380000,13.99,travel
R00402,A0064,1770754380000,46.23,rent
R00522,A0090,1771726260000,3.71,other
R00452,A0022,1771144260000,7.19,salary
