account_id,event_time,health_score
A0040,1767301891000,44.2
A0040,1773389972000,12.39
A0041,1767288636000,43.59
A0041,1774292006000,11.87
A0042,1767390255000,57.02
A0042,1773859341000,91.56
A0043,1767333308000,52.03
A0043,1773761857000,7.11
A0044,1767364799000,47.65
A0044,1774669734000,5.48
A0045,1767350063000,44.36
A0045,1773604008000,91.36
A0046,1767289210000,42.8
A0046,1774232978000,88.03
A0047,1767343039000,44.57
A0047,1774297786000,8.81
A0048,1767388368000,54.36
A0048,1773795646000,9.51
A0049,1767320549000,55.41
A0049,1773858190000,88.73
A0050,1767238278000,45.28
A0050,1774364827000,5.99
A0051,1767241783000,54.37
A0051,1772709928000,6.34
A0052,1767225966000,37.72
A0052,1772972508000,89.3
A0053,1767310847000,46.78
A0053,1773837266000,8.33
A0054,1767345865000,51.3
A0054,1773065766000,88.48
A0055,1767266398000,43.31
A0055,1773871587000,13.78
A0056,1767374429000,51.89
A0056,1773161157000,10.22
A0057,1767310573000,44.56
A0057,1774190182000,8.24
A0058,1767237255000,50.72
A0058,1774189032000,86.84
A0059,1767280265000,55.61
A0059,1774310806000,85.68
A0060,1767250903000,43.38
A0060,1772538671000,5.42
A0061,1767240980000,48.01
A0061,1774332880000,93.04
A0062,1767323364000,50.53
A0062,1773485107000,7.27
A0063,1767292072000,57.32
A0063,1773522547000,86.02
A0064,1767239873000,50.68
A0064,1774269325000,86.77
A0065,1767389896000,52.29
A0065,1773058887000,7.62
A0066,1767236977000,42.28
A0066,1773328201000,88.88
A0067,1767241119000,54.33
A0067,1773329796000,89.24
A0068,1767367557000,56.05
A0068,1774202859000,6.15
A0069,1767313171000,54.73
A0069,1774212826000,8.81
A0070,1767276739000,54.07
A0070,1774369168000,92.53
A0071,1767268431000,55.97
A0071,1772763923000,92.13
A0072,1767284341000,48.97
A0072,1772419905000,10.0
A0073,1767382474000,47.86
A0073,1773769811000,88.35
A0074,1767343374000,44.38
A0074,1773181781000,11.25
A0075,1767289749000,50.7
A0075,1772687678000,91.27
A0076,1767321481000,53.22
A0076,1773530954000,85.15
A0077,1767368640000,51.86
A0077,1773295028000,90.51
A0078,1767377435000,54.13
A0078,1773464668000,92.68
A0079,1767319508000,42.22
A0079,1772418196000,93.08
A0080,1767340051000,55.05
A0080,1774166598000,7.94
A0081,1767242726000,51.01
A0081,1773204721000,87.01
A0082,1767349075000,50.32
A0082,1773048308000,87.54
A0083,1767326600000,51.07
A0083,1774149763000,8.28
A0084,1767282323000,46.44
A0084,1773346717000,91.46
A0085,1767333121000,47.53
A0085,1773129831000,11.54
A0086,1767360391000,52.41
A0086,1773769439000,6.71
A0087,1767307299000,53.89
A0087,1774002960000,13.44
A0088,1767368147000,55.7
A0088,1772744604000,85.75
A0089,1767353237000,52.12
A0089,1773598540000,86.98
A0090,1767277021000,53.21
A0090,1774247216000,85.93
A0091,1767297476000,45.31
A0091,1773031321000,6.8
A0092,1767261658000,42.11
A0092,1772722458000,6.71
A0093,1767389375000,43.23
A0093,1773984068000,92.9
A0094,1767336750000,49.8
A0094,1772932135000,88.46
A0095,1767310723000,36.94
A0095,1772635050000,6.51
A0096,1767325814000,45.81
A0096,1773126103000,94.8
A0097,1767338407000,49.23
A0097,1774015811000,85.07
A0098,1767253246000,56.52
A0098,1773517572000,12.84
A0099,1767383693000,55.79
A0099,1772796666000,93.81
