account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0081,1773305881000,10.49,6069.44,736,gold,7,9.77,1
A0082,1772810075000,54.35,5460.79,542,silver,5,85.84,0
A0083,1772980523000,32.82,4671.29,408,gold,37,86.62,0
A0084,1773650732000,39.93,4470.53,751,silver,14,10.78,1
A0085,1773480442000,61.38,5046.71,516,silver,3,90.16,0
A0086,1772925731000,28.47,4611.02,391,gold,29,93.81,0
A0087,1773486207000,65.92,6797.73,618,gold,16,9.85,1
A0088,1772485058000,33.86,7408.87,459,silver,29,94.53,0
A0089,1773205105000,17.38,3020.83,530,silver,14,93.19,0
A0090,1773189347000,75.6,4631.86,531,gold,38,90.49,0
A0091,1773651999000,35.78,6265.38,728,gold,36,91.12,0
A0092,1772324127000,11.86,5948.53,806,bronze,38,90.82,0
A0093,1772417504000,13.04,4504.59,573,silver,16,91.33,0
A0094,1772555352000,62.04,2086.02,438,bronze,3,86.1,0
A0095,1773289360000,58.86,4259.17,394,gold,9,10.19,1
A0096,1772181560000,55.71,7770.22,387,gold,29,90.93,0
A0097,1772994419000,22.72,5790.33,519,bronze,39,85.73,0
A0098,1773255841000,42.9,4075.53,640,silver,22,8.15,1
A0099,1773618464000,49.59,7852.74,357,bronze,8,94.56,0
