account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0052,1773421955000,5.59E0,3.26521E3,335,bronze,28,5.04E1,0
A0053,1772842448000,1.4366E2,4.31162E3,733,bronze,17,4.701E1,1
A0054,1773279368000,3.408E1,6.16668E3,648,silver,14,4.877E1,1
A0055,1773506089000,3.02E0,8.72222E3,769,gold,6,5.81E1,1
A0056,1772258763000,1.272E1,4.35557E3,438,silver,35,5.56E1,1
A0057,1772270653000,4.9327E2,6.39255E3,425,silver,29,5.403E1,1
A0058,1773229204000,2.915E1,3.74014E3,672,bronze,20,6.099E1,0
A0059,1773559357000,5.32E0,5.0765E3,301,gold,26,4.502E1,1
A0060,1773478817000,3.075E1,4.61535E3,842,silver,20,4.758E1,0
A0061,1772825520000,8.492E1,2.86962E3,524,bronze,9,5.11E1,1
A0062,1773410469000,6.528E1,6.56843E3,672,silver,6,6.118E1,1
A0063,1773145865000,2.112E1,2.64464E3,660,silver,23,4.846E1,1
A0064,1773317097000,1.105E2,7.61438E3,763,silver,18,5.544E1,1
A0065,1772948106000,4.1433E2,5.55853E3,531,gold,3,4.91E1,0
A0066,1772794114000,3.881E1,3.75947E3,676,gold,23,4.848E1,0
A0067,1772389982000,2.973E1,5.88914E3,571,bronze,33,4.321E1,1
A0068,1772795341000,2.254E1,5.00171E3,429,silver,17,4.424E1,0
A0069,1772748992000,1.047E1,7.51491E3,574,bronze,17,4.515E1,0
A0070,1773398647000,1.541E1,7.55806E3,750,silver,8,4.673E1,0
A0071,1773259294000,1.2126E2,4.74582E3,561,silver,17,4.991E1,0
A0072,1773509737000,1.248E1,1.8576E3,499,gold,26,4.547E1,0
A0073,1773121040000,8.788E1,5.88364E3,676,bronze,26,5.514E1,1
A0074,1773360807000,5.746E1,4.13962E3,494,bronze,7,4.665E1,1
A0075,1773486338000,6.18E1,5.78444E3,674,silver,8,4.346E1,1
A0076,1773512153000,2.236E1,2.4289E2,308,gold,17,4.991E1,1
A0077,1773370505000,5.399E1,5.85703E3,476,silver,5,5.36E1,0
A0078,1773494285000,7.121E1,3.34631E3,535,bronze,35,4.738E1,1
A0079,1773033743000,7.647E1,3.09547E3,662,silver,4,4.526E1,0
A0080,1772609459000,1.725E1,7.02458E3,475,silver,2,3.864E1,0
A0081,1772092142000,5.02E1,2.64928E3,363,gold,19,6.453E1,0
A0082,1772101605000,3.6449E2,3.12761E3,479,gold,10,4.742E1,1
A0083,1773463348000,7.743E1,5.17291E3,471,gold,37,5.897E1,0
A0084,1773347015000,5.255E1,5.53445E3,433,gold,9,5.177E1,1
A0085,1773323388000,4.904E1,3.19256E3,708,bronze,2,3.943E1,1
A0086,1772167835000,1.58E1,3.2198E3,745,silver,13,5.361E1,1
A0087,1772194010000,6.384E1,2.83105E3,457,gold,6,4.213E1,0
A0088,1773606357000,2.8677E2,7.61727E3,827,silver,29,5.271E1,0
A0089,1773456033000,1.019E2,6.0842E2,491,bronze,35,5.099E1,1
A0090,1772979287000,1.7604E2,6.41894E3,372,bronze,34,5.433E1,0
A0091,1773230778000,1.9417E2,9.84E2,805,bronze,35,5.328E1,0
A0092,1772565053000,1.625E1,6.29477E3,444,gold,3,5.435E1,1
A0093,1773418535000,9.28E0,5.87139E3,300,bronze,14,4.737E1,1
A0094,1772888287000,5.626E1,6.42571E3,346,gold,16,5.296E1,1
A0095,1772256312000,4.782E1,5.58388E3,684,gold,21,4.722E1,0
A0096,1772975853000,1.2761E2,6.2597E3,362,bronze,25,5.656E1,1
A0097,1772935670000,1.439E1,3.50373E3,562,silver,26,4.225E1,1
A0098,1772432899000,1.2697E2,7.64335E3,431,bronze,25,4.859E1,0
A0099,1772107651000,1.296E1,4.13337E3,428,gold,32,5.421E1,0
